query_id,ce_score_1,ce_score_2,ce_score_3,ce_score_4,ce_score_5
triviaqa::olmes:qz_4172,0.9523652,0.82911235,0.8883819,0.9348058,0.92811483
triviaqa::olmes:qz_4174,0.48980236,0.20990345,0.34505183,0.17522456,0.103855446
triviaqa::olmes:qz_4176,0.7691824,0.07678236,0.20061426,0.036256,0.04015285
triviaqa::olmes:qz_4179,0.9787648,0.9421438,0.94210243,0.6844001,0.915892
triviaqa::olmes:qz_4180,0.0026722,0.0005375115,0.002099619,0.0007925237,0.0007925237
triviaqa::olmes:qz_4181,0.19592682,0.2901981,0.19793648,0.9488674,0.88180673
triviaqa::olmes:qz_4183,0.2148958,0.44513923,0.20783566,0.18920694,0.54488647
triviaqa::olmes:qz_4184,0.94882333,0.65026176,0.9533256,0.91501546,0.7764109
triviaqa::olmes:qz_4185,0.9809285,0.897013,0.11753932,0.51465005,0.96086365
triviaqa::olmes:qz_4188,0.110384636,0.10385723,0.017547118,0.035323136,0.06895818
triviaqa::olmes:qz_4189,0.8437719,0.1796224,0.55566275,0.9403022,0.93428224
triviaqa::olmes:qz_4190,0.026852174,0.13977325,0.021716075,0.14564554,0.4390536
triviaqa::olmes:qz_4192,0.08064495,0.018807964,0.0093286615,0.008149917,0.020406744
triviaqa::olmes:qz_4193,0.086090796,0.086090796,0.086090796,0.086090796,0.086090796
triviaqa::olmes:qz_4195,0.8906329,0.9834606,0.9834606,0.8955866,0.96671194
triviaqa::olmes:qz_4197,0.9154817,0.76387614,0.18152815,0.3038538,0.73140824
triviaqa::olmes:qz_4198,0.9488359,0.9923699,0.95118135,0.43166673,0.96956205
triviaqa::olmes:qz_4199,0.8592635,0.32763192,0.3755088,0.36979365,0.35194314
triviaqa::olmes:qz_4200,0.0034922692,0.021455629,0.017072653,0.0146834,0.010828281
triviaqa::olmes:qz_4201,0.5995762,0.23842642,0.4004965,0.1680712,0.43697798
triviaqa::olmes:qz_4202,0.82767856,0.52569115,0.3791926,0.38202283,0.32418767
triviaqa::olmes:qz_4203,0.35572293,0.22492571,0.15987444,0.0069679418,0.015759505
triviaqa::olmes:qz_4205,0.03994588,0.17372568,0.012830801,0.012463596,0.012463596
triviaqa::olmes:qz_4207,0.14672178,0.105867065,0.15322441,0.15322441,0.04446825
triviaqa::olmes:qz_4209,0.04865551,0.021846605,0.010270391,0.2331393,0.051999886
triviaqa::olmes:qz_4225,0.99622065,0.48470348,0.14588313,0.019646443,0.99519265
triviaqa::olmes:qz_4229,0.89781356,0.93657416,0.8310034,0.94533515,0.945871
triviaqa::olmes:qz_4230,0.88895106,0.9179986,0.9024105,0.836036,0.94879407
triviaqa::olmes:qz_4233,0.93236464,0.7912602,0.79901487,0.894661,0.50192547
triviaqa::olmes:qz_4234,0.31609952,0.913203,0.20711258,0.35102415,0.39057773
triviaqa::olmes:qz_4236,0.4835743,0.71763563,0.544197,0.3200571,0.19815609
triviaqa::olmes:qz_4237,0.07412419,0.69402695,0.9829048,0.7143959,0.8142113
triviaqa::olmes:qz_4238,0.42732584,0.87737155,0.9623246,0.96867484,0.6603814
triviaqa::olmes:qz_4242,0.18189259,0.13083133,0.43192762,0.8869504,0.18801053
triviaqa::olmes:qz_4263,0.4711073,0.8988618,0.46379644,0.511733,0.14648503
triviaqa::olmes:qz_4266,0.8312566,0.86405784,0.6160767,0.40850613,0.6429382
triviaqa::olmes:qz_4268,0.9734623,0.9771096,0.9589962,0.98845625,0.6687073
triviaqa::olmes:qz_4269,0.021149995,0.0981409,0.018478045,0.065569125,0.0039430633
triviaqa::olmes:qz_4271,0.52336264,0.38005245,0.017919753,0.0380605,0.07432184
triviaqa::olmes:qz_4273,0.6557316,0.9060476,0.88753885,0.6737422,0.89219135
triviaqa::olmes:qz_4274,0.71251297,0.9411521,0.22300634,0.87758166,0.9287866
triviaqa::olmes:qz_4276,0.8676135,0.9619554,0.87523246,0.92689896,0.87277883
triviaqa::olmes:qz_4277,0.9306892,0.9661608,0.9453689,0.92890483,0.95644784
triviaqa::olmes:qz_4281,0.31388286,0.36219385,0.90722126,0.78376555,0.16855486
triviaqa::olmes:qz_4302,0.9613949,0.9057817,0.9534052,0.867134,0.75891984
triviaqa::olmes:qz_4303,0.22126949,0.21254976,0.1784394,0.20034778,0.592581
triviaqa::olmes:qz_4304,0.83577126,0.49694014,0.63131404,0.4376106,0.4376106
triviaqa::olmes:qz_4305,0.5615632,0.24289201,0.36805168,0.128804,0.2885953
triviaqa::olmes:qz_4306,0.962397,0.7607011,0.8580812,0.70414853,0.6000467
triviaqa::olmes:qz_4307,0.7030275,0.78149956,0.18939969,0.7776273,0.51680326
triviaqa::olmes:qz_4309,0.87462986,0.73318565,0.76504904,0.17274222,0.8223632
triviaqa::olmes:qz_4310,0.929181,0.9780175,0.90916777,0.22663179,0.87672937
triviaqa::olmes:qz_4312,0.87328047,0.9437382,0.70385545,0.9226647,0.9668223
triviaqa::olmes:qz_4314,0.7538679,0.7538679,0.9719134,0.9792044,0.98485106
triviaqa::olmes:qz_4315,0.8339033,0.6952822,0.86768496,0.9728205,0.9099275
triviaqa::olmes:qz_4316,0.9014282,0.095519885,0.90077823,0.9469232,0.09220783
triviaqa::olmes:qz_4317,0.36602604,0.12508465,0.5697749,0.095631294,0.044017754
triviaqa::olmes:qz_4318,0.9780092,0.82596445,0.96972185,0.95667624,0.5074733
triviaqa::olmes:qz_4319,0.7281118,0.8067614,0.6908304,0.48233378,0.7569599
triviaqa::olmes:qz_4320,0.94119126,0.91065115,0.56606805,0.9447564,0.6677697
triviaqa::olmes:qz_4321,0.9841732,0.98861957,0.80473953,0.99028534,0.95652187
triviaqa::olmes:qz_4323,0.54536474,0.7208244,0.96244895,0.74642974,0.038672823
triviaqa::olmes:qz_4324,0.6860261,0.5337481,0.7188572,0.5863084,0.80743736
triviaqa::olmes:qz_4325,0.8839543,0.98650384,0.9924696,0.98102957,0.9888785
triviaqa::olmes:qz_4326,0.46168116,0.41810688,0.31553817,0.4728889,0.696422
triviaqa::olmes:qz_4327,0.96973115,0.6619084,0.951912,0.8695444,0.7999136
triviaqa::olmes:qz_4328,0.8243357,0.7841136,0.6237335,0.5979175,0.6494229
triviaqa::olmes:qz_4329,0.06723268,0.19569124,0.03296302,0.060130157,0.19695899
triviaqa::olmes:qz_4330,0.86984825,0.0008952258,0.93572783,0.87094665,0.9381691
triviaqa::olmes:qz_4331,0.121538855,0.32617855,0.032588,0.1462147,0.90374714
triviaqa::olmes:qz_4333,0.87079704,0.9163949,0.7942894,0.75118774,0.82082474
triviaqa::olmes:qz_4334,0.31432563,0.27218047,0.51505464,0.07803596,0.018402306
triviaqa::olmes:qz_4336,0.94345516,0.97197026,0.8736715,0.76356244,0.96002203
triviaqa::olmes:qz_4337,0.79787666,0.84470934,0.90020925,0.84960353,0.84960353
triviaqa::olmes:qz_4338,0.38034087,0.8366546,0.5885495,0.65927505,0.35640737
triviaqa::olmes:qz_4340,0.9690967,0.9870368,0.7766745,0.8815782,0.66424334
triviaqa::olmes:qz_4341,0.23015827,0.0572812,0.13883696,0.32725188,0.51879853
triviaqa::olmes:qz_4342,0.9609699,0.9836912,0.25728092,0.9455248,0.9885167
triviaqa::olmes:qz_4343,0.99436593,0.9720667,0.976137,0.9853681,0.98839325
triviaqa::olmes:qz_4345,0.0029134718,0.0018336488,0.029230565,0.0152671775,0.000502753
triviaqa::olmes:qz_4346,0.7998321,0.124539085,0.9400866,0.15082103,0.23985544
triviaqa::olmes:qz_4347,0.22708414,0.89724815,0.89724815,0.12565231,0.30444768
triviaqa::olmes:qz_4349,0.6782979,0.35694247,0.65593255,0.47854137,0.7455636
triviaqa::olmes:qz_4390,0.38682503,0.75968593,0.35432437,0.76619333,0.8017159
triviaqa::olmes:qz_4411,0.4334766,0.77937126,0.69540465,0.4404793,0.3632101
triviaqa::olmes:qz_4412,0.13919301,0.014132422,0.6922521,0.6922521,0.6922521
triviaqa::olmes:qz_4413,0.990426,0.99030566,0.98041993,0.98675704,0.96017355
triviaqa::olmes:qz_4416,0.7597029,0.94399035,0.94399035,0.94399035,0.94399035
triviaqa::olmes:qz_4418,0.9877358,0.9655416,0.71150655,0.98738176,0.9172768
triviaqa::olmes:qz_4419,0.9718157,0.9795799,0.94296193,0.9915249,0.99039197
triviaqa::olmes:qz_4420,0.5242681,0.023052542,0.048151664,0.5904643,0.05240896
triviaqa::olmes:qz_4422,0.8245078,0.045867477,0.23360457,0.052705154,0.019163039
triviaqa::olmes:qz_4423,0.9127952,0.88127667,0.78546107,0.6018761,0.7466605
triviaqa::olmes:qz_4424,0.56709677,0.74762976,0.66852283,0.34687456,0.28117782
triviaqa::olmes:qz_4426,0.33114594,0.32703185,0.44332126,0.6573828,0.11748503
triviaqa::olmes:qz_4428,0.332353,0.332353,0.8069035,0.23764226,0.68171984
triviaqa::olmes:qz_4429,0.37203,0.7370129,0.35904065,0.76153773,0.5725458
triviaqa::olmes:qz_4431,0.022522293,0.016048502,0.080688946,0.033213213,0.034258906
triviaqa::olmes:qz_4433,0.6629478,0.8274583,0.85469407,0.7911844,0.41647592
triviaqa::olmes:qz_4436,0.9821394,0.9340979,0.98013765,0.99259186,0.96213865
triviaqa::olmes:qz_4437,0.26725978,0.39307377,0.61293495,0.3408025,0.44767818
triviaqa::olmes:qz_4438,0.89249456,0.52995247,0.48513943,0.92150974,0.29627958
triviaqa::olmes:qz_4439,0.97480655,0.97480655,0.93257,0.93257,0.9182409
triviaqa::olmes:qz_4440,0.9503782,0.881236,0.964068,0.9688575,0.8794048
triviaqa::olmes:qz_4441,0.96989757,0.74149877,0.023929905,0.7326512,0.8982102
triviaqa::olmes:qz_4442,0.7584123,0.797264,0.9469846,0.49501294,0.4011968
triviaqa::olmes:qz_4444,0.98559254,0.5440192,0.967415,0.15859893,0.36952713
triviaqa::olmes:qz_4445,0.883956,0.9612768,0.96335953,0.9798784,0.75560594
triviaqa::olmes:qz_4446,0.9875782,0.93449587,0.8097989,0.97081214,0.9009061
triviaqa::olmes:qz_4447,0.9787081,0.99110866,0.9929939,0.98414224,0.9930294
triviaqa::olmes:qz_4448,0.77260506,0.46847317,0.0024765732,0.59499466,0.003319016
triviaqa::olmes:qz_4449,0.8767957,0.8804984,0.9510444,0.9806608,0.9279048
triviaqa::olmes:qz_4451,0.5114712,0.29536748,0.3711556,0.7357125,0.46635866
triviaqa::olmes:qz_4452,0.02634586,0.04458884,0.21146947,0.07195733,0.019695606
triviaqa::olmes:qz_4453,0.40300983,0.6595702,0.40674406,0.5963612,0.63939047
triviaqa::olmes:qz_4456,0.78914684,0.54438484,0.4180895,0.058886044,0.016072381
triviaqa::olmes:qz_4458,0.054400712,0.033289958,0.026949517,0.03650269,0.049937706
triviaqa::olmes:qz_4459,0.09794351,0.009344119,0.023809027,0.6914186,0.019280229
triviaqa::olmes:qz_4460,0.8545213,0.7541546,0.88802993,0.25558606,0.4323046
triviaqa::olmes:qz_4491,0.48829362,0.8536104,0.8983046,0.39316952,0.12648292
triviaqa::olmes:qz_4492,0.8145708,0.8842194,0.88470024,0.7492094,0.8096836
triviaqa::olmes:qz_4494,0.47659546,0.9244411,0.34664184,0.57430357,0.57430357
triviaqa::olmes:qz_4497,0.49799192,0.8790833,0.124071956,0.15652534,0.03636062
triviaqa::olmes:qz_4498,0.2312659,0.829336,0.72771895,0.62593496,0.849468
triviaqa::olmes:qz_4499,0.7653074,0.84968185,0.74413365,0.9369956,0.75606096
triviaqa::olmes:qz_4519,0.17715186,0.08593794,0.19575876,0.69117415,0.253645
triviaqa::olmes:qz_4520,0.007256774,0.26826248,0.082522765,0.27561802,0.13245721
triviaqa::olmes:qz_4521,0.9858109,0.89068496,0.9876431,0.925367,0.9422924
triviaqa::olmes:qz_4522,0.9646247,0.6265553,0.5359506,0.5649984,0.97965175
triviaqa::olmes:qz_4523,0.83121043,0.78138524,0.83182347,0.995131,0.74906594
triviaqa::olmes:qz_4524,0.034027938,0.03148825,0.089089595,0.030790677,0.015511204
triviaqa::olmes:qz_4525,0.90271217,0.8642113,0.9480634,0.82044643,0.71651363
triviaqa::olmes:qz_4526,0.81725055,0.91793555,0.9606743,0.904995,0.9675757
triviaqa::olmes:qz_4527,0.9223511,0.96326494,0.96095693,0.94857746,0.9028798
triviaqa::olmes:qz_4538,0.7464822,0.38697526,0.42904338,0.5244139,0.64625686
triviaqa::olmes:qz_4539,0.29096645,0.7357501,0.8698674,0.8698674,0.6479709
triviaqa::olmes:qz_4541,0.36642373,0.36169323,0.19260825,0.21519382,0.61809754
triviaqa::olmes:qz_4543,0.05963737,0.22617944,0.52367526,0.13837266,0.11215661
triviaqa::olmes:qz_4544,0.5467471,0.09197128,0.12166352,0.07828096,0.5617093
triviaqa::olmes:qz_4545,0.9047077,0.9270468,0.6287623,0.9308973,0.926191
triviaqa::olmes:qz_4546,0.7904293,0.5796293,0.791264,0.5735452,0.24450487
triviaqa::olmes:qz_4549,0.58319014,0.29469517,0.8824247,0.08247159,0.13395658
triviaqa::olmes:qz_4551,0.5883535,0.19469269,0.58697546,0.5750735,0.6061781
triviaqa::olmes:qz_4552,0.024774607,0.13041723,0.10170537,0.044398002,0.39221436
triviaqa::olmes:qz_4553,0.33533373,0.576349,0.23276113,0.75032157,0.75032157
triviaqa::olmes:qz_4554,0.8782523,0.5578727,0.7003359,0.31395873,0.55202395
triviaqa::olmes:qz_4555,0.015992412,0.012416065,0.004550084,0.09160874,0.01601717
triviaqa::olmes:qz_4556,0.55971885,0.80039436,0.47163236,0.9348374,0.3221733
triviaqa::olmes:qz_4557,0.12419327,0.12918812,0.26073068,0.6174825,0.49172476
triviaqa::olmes:qz_4559,0.96322346,0.9499123,0.93675005,0.96265095,0.9860043
triviaqa::olmes:qz_4560,0.7612662,0.5495503,0.76141524,0.9370671,0.8956217
triviaqa::olmes:qz_4561,0.9880676,0.9043522,0.9702773,0.8541532,0.69403094
triviaqa::olmes:qz_4562,0.46519673,0.5075321,0.10232065,0.6977761,0.08513697
triviaqa::olmes:qz_4563,0.2771198,0.15189105,0.07590973,0.4015451,0.33921418
triviaqa::olmes:qz_4564,0.79361576,0.9834266,0.93211854,0.9815661,0.87247384
triviaqa::olmes:qz_4566,0.25068268,0.25068268,0.36986992,0.04068306,0.037796583
triviaqa::olmes:qz_4567,0.15948059,0.27243233,0.49746755,0.5975633,0.38036418
triviaqa::olmes:qz_4569,0.9591885,0.6862732,0.23673815,0.70678836,0.9729188
triviaqa::olmes:qz_4570,0.57301533,0.82569593,0.24094306,0.5479724,0.8531811
triviaqa::olmes:qz_4573,0.11420722,0.009494535,0.018270576,0.02274568,0.04539897
triviaqa::olmes:qz_4574,0.8001685,0.8659475,0.9488611,0.9562468,0.83851254
triviaqa::olmes:qz_4579,0.9470804,0.9399794,0.7592427,0.76631767,0.53618413
triviaqa::olmes:qz_4583,0.84280396,0.8793693,0.10779902,0.80363435,0.86865723
triviaqa::olmes:qz_4584,0.8448523,0.23692928,0.10836616,0.010796819,0.0033113586
triviaqa::olmes:qz_4586,0.033327427,0.104556225,0.020952921,0.13225392,0.019441439
triviaqa::olmes:qz_4587,0.61842585,0.80206716,0.65671325,0.63169986,0.68254226
triviaqa::olmes:qz_4588,0.9891209,0.9275492,0.983115,0.9069502,0.9208783
triviaqa::olmes:qz_4589,0.09377526,0.09377526,0.16700786,0.15680689,0.099537
triviaqa::olmes:qz_4590,0.15965544,0.14860338,0.19386153,0.19386153,0.388173
triviaqa::olmes:qz_4592,0.4215223,0.39666298,0.6061773,0.33351532,0.5953463
triviaqa::olmes:qz_4593,0.7910762,0.8603083,0.6760219,0.88402987,0.9006636
triviaqa::olmes:qz_4595,0.86410046,0.544207,0.544207,0.8758587,0.95461416
triviaqa::olmes:qz_4596,0.4267768,0.20134328,0.6076522,0.33686104,0.76361746
triviaqa::olmes:qz_4597,0.65852475,0.6227697,0.64791214,0.64012855,0.586196
triviaqa::olmes:qz_4598,0.16548122,0.19222586,0.005332372,0.004664058,0.0039827297
triviaqa::olmes:qz_4599,0.045939825,0.059905455,0.0027928664,0.024475614,0.0007905712
triviaqa::olmes:qz_4600,0.9867487,0.863938,0.8486903,0.7884707,0.8909975
triviaqa::olmes:qz_4601,0.05456543,0.15209015,0.06447977,0.13877416,0.019568862
triviaqa::olmes:qz_4602,0.34270173,0.4473538,0.098701715,0.2582532,0.16742073
triviaqa::olmes:qz_4603,0.064330555,0.02793793,0.11828869,0.020161865,0.09844462
triviaqa::olmes:qz_4604,0.80936927,0.788623,0.84638816,0.86205316,0.8935954
triviaqa::olmes:qz_4605,0.8357707,0.9550752,0.045595173,0.96082306,0.09289406
triviaqa::olmes:qz_4607,0.42024088,0.3011145,0.53782547,0.091865286,0.36291206
triviaqa::olmes:qz_4628,0.6845529,0.49990276,0.8353239,0.39495584,0.4537808
triviaqa::olmes:qz_4629,0.2821443,0.39421365,0.90318733,0.53299034,0.3928168
triviaqa::olmes:qz_4630,0.98174816,0.91775435,0.9767793,0.987402,0.97266126
triviaqa::olmes:qz_4631,0.87111217,0.68665403,0.91952896,0.48122513,0.42287603
triviaqa::olmes:qz_4633,0.9093957,0.96910155,0.9220975,0.59524256,0.8761148
triviaqa::olmes:qz_4635,0.7329984,0.45165917,0.7561693,0.82675415,0.82675415
triviaqa::olmes:qz_4636,0.5515795,0.55301857,0.8900442,0.83656186,0.8192597
triviaqa::olmes:qz_4639,0.6791931,0.6819898,0.5992319,0.8181914,0.8210079
triviaqa::olmes:qz_4640,0.10673473,0.5279258,0.1340622,0.4866198,0.058108833
triviaqa::olmes:qz_4647,0.6253471,0.3583604,0.7473119,0.39951402,0.24717945
triviaqa::olmes:qz_4678,0.9559954,0.95965993,0.9827849,0.95384216,0.96579593
triviaqa::olmes:qz_4679,0.7878071,0.8186764,0.2732415,0.7630063,0.42945006
triviaqa::olmes:qz_4680,0.9850166,0.42077127,0.37997198,0.9044773,0.90847474
triviaqa::olmes:qz_4682,0.8678821,0.678089,0.9169304,0.8264791,0.29402167
triviaqa::olmes:qz_4684,0.0970037,0.6283128,0.44514963,0.94012624,0.56393504
triviaqa::olmes:qz_4685,0.8858327,0.45350313,0.27536786,0.25488988,0.56107813
triviaqa::olmes:qz_4686,0.831423,0.70008713,0.7582773,0.7890022,0.14190243
triviaqa::olmes:qz_4687,0.6807298,0.16978599,0.028626366,0.21269122,0.29429248
triviaqa::olmes:qz_4688,0.2760822,0.2760822,0.668474,0.90720105,0.61203223
triviaqa::olmes:qz_4689,0.68741673,0.7201856,0.47900328,0.2608898,0.040132742
triviaqa::olmes:qz_4690,0.83315957,0.83315957,0.87778276,0.8795629,0.58040535
triviaqa::olmes:qz_4691,0.78609866,0.75318146,0.38293767,0.53358555,0.5361007
triviaqa::olmes:qz_4692,0.9627124,0.9908155,0.7200264,0.9877978,0.94661313
triviaqa::olmes:qz_4694,0.95730966,0.92130417,0.896096,0.91419595,0.8688785
triviaqa::olmes:qz_4695,0.77766585,0.57153916,0.26183864,0.34929982,0.98357564
triviaqa::olmes:qz_4696,0.98521626,0.9710481,0.53086936,0.90938044,0.9415495
triviaqa::olmes:qz_4697,0.9161342,0.9161342,0.9161342,0.89826137,0.85516113
triviaqa::olmes:qz_4699,0.9346308,0.9308968,0.9539485,0.9148392,0.9854747
triviaqa::olmes:qz_4700,0.5039371,0.60561377,0.37467587,0.51974523,0.35506427
triviaqa::olmes:qz_4701,0.9711855,0.9651149,0.9651149,0.9142985,0.95976156
triviaqa::olmes:qz_4702,0.7870484,0.34493732,0.47201708,0.7107581,0.89567363
triviaqa::olmes:qz_4704,0.7416833,0.9356651,0.7386662,0.9653806,0.90038335
triviaqa::olmes:qz_4705,0.40664804,0.5675489,0.7236201,0.5953608,0.30691352
triviaqa::olmes:qz_4707,0.4472481,0.8555873,0.36343837,0.43674827,0.4243594
triviaqa::olmes:qz_4708,0.9604791,0.27689075,0.66857487,0.7824066,0.2962059
triviaqa::olmes:qz_4710,0.025693156,0.03712718,0.037749693,0.9239427,0.7692765
triviaqa::olmes:qz_4713,0.5624682,0.07971944,0.16426787,0.46566382,0.2449658
triviaqa::olmes:qz_4715,0.21230382,0.6722162,0.94649506,0.8472214,0.03237908
triviaqa::olmes:qz_4716,0.8674334,0.7720032,0.7720032,0.9476015,0.63595563
triviaqa::olmes:qz_4717,0.99053067,0.926718,0.47829318,0.9021004,0.9361979
triviaqa::olmes:qz_4738,0.64421016,0.80988675,0.6754612,0.9388145,0.91172147
triviaqa::olmes:qz_4740,0.036132455,0.017717052,0.02495831,0.014276967,0.072661325
triviaqa::olmes:qz_4742,0.90211445,0.9848157,0.9790571,0.9818699,0.99010414
triviaqa::olmes:qz_4744,0.2682422,0.86599404,0.011344972,0.05817945,0.12980792
triviaqa::olmes:qz_4746,0.30542308,0.51752925,0.8129558,0.25074637,0.83010656
triviaqa::olmes:qz_4748,0.9717693,0.9717693,0.8435377,0.62960565,0.69064295
triviaqa::olmes:qz_4749,0.53615606,0.4045448,0.5070276,0.613982,0.613982
triviaqa::olmes:qz_4750,0.7672292,0.96717685,0.9838796,0.98228776,0.98228776
triviaqa::olmes:qz_4751,0.0028536315,0.00057959737,0.00631277,0.0010410274,0.00097052794
triviaqa::olmes:qz_4753,0.818882,0.79449236,0.7041499,0.8613581,0.8898583
triviaqa::olmes:qz_4755,0.13971056,0.14111936,0.4611784,0.19025716,0.30463794
triviaqa::olmes:qz_4756,0.04739036,0.018732699,0.13106336,0.020237496,0.047082014
triviaqa::olmes:qz_4778,0.66825587,0.091041386,0.9055023,0.477376,0.14069921
triviaqa::olmes:qz_4779,0.6873253,0.6275226,0.08186841,0.14282477,0.1284971
triviaqa::olmes:qz_4782,0.015311609,0.22364128,0.04967788,0.0092993975,0.011863094
triviaqa::olmes:qz_4783,0.78931934,0.06952219,0.27142426,0.0708573,0.33110535
triviaqa::olmes:qz_4785,0.034389697,0.034389697,0.034389697,0.0010335884,0.0016073871
triviaqa::olmes:qz_4838,0.06563565,0.0026011965,0.0050896015,0.0063369907,0.116768576
triviaqa::olmes:qz_4840,0.35853106,0.42016086,0.015721392,0.015721392,0.019390939
triviaqa::olmes:qz_4841,0.97195995,0.9303642,0.9577796,0.5288878,0.12675329
triviaqa::olmes:qz_4842,0.121071875,0.21406703,0.5277442,0.14398125,0.4729131
triviaqa::olmes:qz_4843,0.79106885,0.10332262,0.061261196,0.3628317,0.8590566
triviaqa::olmes:qz_4844,0.000319743,0.00025224444,0.0015420885,0.0015851476,0.0003649004
triviaqa::olmes:qz_4850,0.7047553,0.9518737,0.9104953,0.920556,0.10139281
triviaqa::olmes:qz_4854,0.34418243,0.28658983,0.74285644,0.7775359,0.7775359
triviaqa::olmes:qz_4855,0.85035145,0.6387403,0.5687747,0.5644617,0.91436744
triviaqa::olmes:qz_4857,0.6696619,0.8185315,0.8185315,0.25599098,0.8537138
triviaqa::olmes:qz_4858,0.9422868,0.5967335,0.7643645,0.6175023,0.5282704
triviaqa::olmes:qz_4859,0.23663197,0.3648263,0.7070767,0.6281755,0.6861526
triviaqa::olmes:qz_4860,0.8809381,0.19674294,0.8420948,0.03696612,0.2901496
triviaqa::olmes:qz_4862,0.11467171,0.02052951,0.19157034,0.03770342,0.04254219
triviaqa::olmes:qz_4865,0.78187114,0.7916745,0.6603539,0.74895227,0.69644064
triviaqa::olmes:qz_4866,0.4779043,0.51339895,0.6232057,0.698673,0.11225904
triviaqa::olmes:qz_4867,0.7526157,0.7942536,0.7111117,0.75275147,0.69428843
triviaqa::olmes:qz_4868,0.84389514,0.85217303,0.8905347,0.56505775,0.53830934
triviaqa::olmes:qz_4869,0.046588726,0.04716508,0.029269498,0.06717147,0.03475889
triviaqa::olmes:qz_4873,0.14257847,0.048659593,0.034561023,0.24454017,0.48102653
triviaqa::olmes:qz_4874,0.70482635,0.8379065,0.33093792,0.946105,0.88125795
triviaqa::olmes:qz_4875,0.5740533,0.3759849,0.39936554,0.37888217,0.672235
triviaqa::olmes:qz_4876,0.17507565,0.08329079,0.094695784,0.04251233,0.05653969
triviaqa::olmes:qz_4877,0.9313877,0.9313877,0.9487921,0.8562666,0.027396195
triviaqa::olmes:qz_4878,0.87428725,0.96806437,0.81766576,0.9620064,0.031213058
triviaqa::olmes:qz_4879,0.98901165,0.97979695,0.97836816,0.99133885,0.9708765
triviaqa::olmes:qz_4883,0.98665303,0.93756175,0.94535315,0.96577615,0.9877621
triviaqa::olmes:qz_4884,0.92763,0.33869067,0.51376516,0.92199284,0.86452633
triviaqa::olmes:qz_4887,0.9932069,0.98477477,0.9947048,0.9892049,0.9921096
triviaqa::olmes:qz_4908,0.17760137,0.0030331798,0.00034731696,0.020116828,0.0038427408
triviaqa::olmes:qz_4909,0.97489387,0.81444174,0.9867575,0.62757754,0.97952807
triviaqa::olmes:qz_4912,0.970948,0.44539034,0.28019372,0.98174393,0.31356996
triviaqa::olmes:qz_4913,0.05386274,0.10034126,0.12640563,0.012268971,0.012132473
triviaqa::olmes:qz_4915,0.07890329,0.05073282,0.010643891,0.0042949542,0.020760676
triviaqa::olmes:qz_4916,0.00075790257,0.00029508088,0.06259095,0.00030945477,0.0019703852
triviaqa::olmes:qz_4917,0.97619945,0.9522212,0.19323426,0.12746598,0.22804393
triviaqa::olmes:qz_4918,0.927711,0.75228167,0.7383262,0.91273206,0.9514527
triviaqa::olmes:qz_4919,0.7281376,0.74988204,0.3432835,0.8585958,0.79583794
triviaqa::olmes:qz_4921,0.79836905,0.78011024,0.81328887,0.5990882,0.8154316
triviaqa::olmes:qz_4926,0.0077689164,0.008992692,0.006066195,0.0064645614,0.009519364
triviaqa::olmes:qz_4927,0.76930386,0.3378541,0.6154024,0.87824774,0.7691604
triviaqa::olmes:qz_4928,0.98780805,0.39726576,0.05284577,0.19539301,0.3620548
triviaqa::olmes:qz_4929,0.08570801,0.6328205,0.18308377,0.007966832,0.32428533
triviaqa::olmes:qz_4930,0.1816124,0.5652576,0.04853666,0.34641474,0.92248374
triviaqa::olmes:qz_4931,0.16954769,0.021518966,0.07227589,0.057703346,0.1146841
triviaqa::olmes:qz_4932,0.7452295,0.7010939,0.38819578,0.51848817,0.06937134
triviaqa::olmes:qz_4933,0.9898587,0.97837514,0.989926,0.99010694,0.6107286
triviaqa::olmes:qz_4934,0.9840957,0.98305744,0.9872644,0.9788961,0.96686214
triviaqa::olmes:qz_4935,0.8436984,0.46234524,0.27943075,0.7856742,0.008643863
triviaqa::olmes:qz_4936,0.9724879,0.53181964,0.7306371,0.19949222,0.960874
triviaqa::olmes:qz_4938,0.15080692,0.9011986,0.8931759,0.8844303,0.8905742
triviaqa::olmes:qz_4939,0.865229,0.32085118,0.15983072,0.33440027,0.33517605
triviaqa::olmes:qz_4942,0.010880347,0.005482326,0.012038259,0.0073572393,0.0052743694
triviaqa::olmes:qz_4944,0.74917066,0.057865098,0.79026973,0.019885141,0.8144845
triviaqa::olmes:qz_4946,0.92884755,0.19101499,0.57072264,0.8901515,0.968525
triviaqa::olmes:qz_4977,0.99329644,0.9869169,0.9642829,0.9641944,0.9567556
triviaqa::olmes:qz_4980,0.9147195,0.5964941,0.60810745,0.8892644,0.9096691
triviaqa::olmes:qz_4982,0.8418982,0.8200282,0.5173314,0.56283885,0.9011932
triviaqa::olmes:qz_4985,0.08159371,0.58648115,0.4344253,0.7364353,0.2105628
triviaqa::olmes:qz_4987,0.40073898,0.5354951,0.049133595,0.32598627,0.089386806
triviaqa::olmes:qz_4988,0.28387693,0.8741819,0.23729356,0.78562766,0.042376064
triviaqa::olmes:qz_4989,0.16562778,0.37924787,0.45185852,0.23002306,0.63170147
triviaqa::olmes:qz_4990,0.28557757,0.026143948,0.07995614,0.0366917,0.08432646
triviaqa::olmes:qz_4994,0.15334953,0.11015965,0.4600568,0.44411516,0.36165687
