query_id,ce_score_1,ce_score_2,ce_score_3,ce_score_4,ce_score_5
triviaqa::olmes:qz_1293,0.66148406,0.81822604,0.7655617,0.77885514,0.14848138
triviaqa::olmes:qz_1295,0.062838174,0.0047438666,0.05422025,0.09561509,0.013103573
triviaqa::olmes:qz_1296,0.9274306,0.986166,0.9884702,0.9660004,0.9624522
triviaqa::olmes:qz_1298,0.036795788,0.11713272,0.04699803,0.09996504,0.06370802
triviaqa::olmes:qz_1299,0.71296376,0.25601912,0.8649456,0.6407844,0.6407844
triviaqa::olmes:qz_1300,0.98577106,0.9883753,0.9868472,0.9863122,0.98613715
triviaqa::olmes:qz_1301,0.9623817,0.94880563,0.969633,0.9747113,0.5590124
triviaqa::olmes:qz_1302,0.025991244,0.040946048,0.27769992,0.0313574,0.037219655
triviaqa::olmes:qz_1304,0.86691487,0.79685384,0.79685384,0.6651203,0.6651203
triviaqa::olmes:qz_1306,0.8107836,0.82675534,0.7761045,0.937345,0.9123959
triviaqa::olmes:qz_1309,0.055293974,0.13427356,0.43440977,0.0678034,0.0216639
triviaqa::olmes:qz_1331,0.9603646,0.8488712,0.88016194,0.8914757,0.7742159
triviaqa::olmes:qz_1333,0.9837204,0.97356886,0.9710406,0.9882533,0.9849318
triviaqa::olmes:qz_1334,0.83851266,0.83851266,0.83851266,0.83851266,0.83851266
triviaqa::olmes:qz_1336,0.66593856,0.11466708,0.06573556,0.044649497,0.044649497
triviaqa::olmes:qz_1340,0.96506727,0.96506727,0.96506727,0.807322,0.97216064
triviaqa::olmes:qz_1353,0.00053656654,0.010428859,0.000121214674,0.0002195381,0.0001513675
triviaqa::olmes:qz_1356,0.5348937,0.21015994,0.31341866,0.33291435,0.035043065
triviaqa::olmes:qz_1358,0.922604,0.9358776,0.9322995,0.98389363,0.5750262
triviaqa::olmes:qz_1360,0.9837663,0.9845263,0.98551786,0.49467117,0.96946657
triviaqa::olmes:qz_1372,0.014054664,0.04749644,0.0007533884,0.025608303,0.002655569
triviaqa::olmes:qz_1377,0.42798427,0.04113388,0.6044363,0.6384942,0.16101776
triviaqa::olmes:qz_1379,0.74741286,0.049637802,0.35283586,0.12268693,0.15303786
triviaqa::olmes:qz_1386,0.00071781524,0.0015360262,0.0008192975,0.57640296,0.00047877643
triviaqa::olmes:qz_1387,0.8408795,0.9071746,0.84283847,0.5756209,0.85902923
triviaqa::olmes:qz_1395,0.9913681,0.9897171,0.98909307,0.9761114,0.9908332
triviaqa::olmes:qz_1412,0.09478564,0.03141809,0.095145226,0.2744529,0.0718639
triviaqa::olmes:qz_1416,0.8337882,0.748624,0.8717123,0.9342457,0.9243044
triviaqa::olmes:qz_1424,0.74996775,0.92957723,0.9730348,0.92242575,0.900058
triviaqa::olmes:qz_1426,0.6850121,0.84862524,0.88670033,0.03250328,0.029409751
triviaqa::olmes:qz_1427,0.38735744,0.196442,0.46492925,0.13803291,0.62891984
triviaqa::olmes:qz_1428,0.6412304,0.76647353,0.8625161,0.6696732,0.80351174
triviaqa::olmes:qz_1431,0.8356683,0.39520302,0.8737691,0.6695178,0.69958574
triviaqa::olmes:qz_1442,0.89544207,0.44638857,0.6290326,0.7808543,0.71199787
triviaqa::olmes:qz_1446,0.9810874,0.98957694,0.980328,0.9103611,0.9103611
triviaqa::olmes:qz_1448,0.4376704,0.44961688,0.1425752,0.46606526,0.6275498
triviaqa::olmes:qz_1450,0.50749207,0.8364256,0.82352656,0.44843307,0.82440245
triviaqa::olmes:qz_1452,0.46647033,0.902402,0.8094476,0.78186476,0.8637172
triviaqa::olmes:qz_1454,0.8295487,0.07569424,0.4381773,0.4381773,0.08137137
triviaqa::olmes:qz_1459,0.7762008,0.9660089,0.94638693,0.7611229,0.6346679
triviaqa::olmes:qz_1461,0.6715633,0.94397855,0.8908571,0.85865426,0.751615
triviaqa::olmes:qz_1484,0.4119933,0.9405685,0.7896395,0.8197909,0.08053417
triviaqa::olmes:qz_1488,0.012708047,0.0050383504,0.0013759171,0.04511492,0.039050832
triviaqa::olmes:qz_1489,0.42133623,0.08708411,0.05901147,0.05901147,0.1304706
triviaqa::olmes:qz_1504,0.014260797,0.037529714,0.0070568053,0.029819652,0.32804117
triviaqa::olmes:qz_1512,0.014960711,0.026467185,0.00049114664,0.091885634,0.005006197
triviaqa::olmes:qz_1514,0.90684485,0.88045454,0.88045454,0.9299241,0.2318271
triviaqa::olmes:qz_1519,0.9012069,0.25570422,0.8993464,0.97756815,0.28031272
triviaqa::olmes:qz_1521,0.085017905,0.675821,0.5919447,0.59843075,0.84049606
triviaqa::olmes:qz_1534,0.9340421,0.9227716,0.84748375,0.26160726,0.6862176
triviaqa::olmes:qz_1535,0.9696702,0.97506976,0.9760188,0.88482004,0.9421095
triviaqa::olmes:qz_1538,0.7661685,0.8738615,0.8095182,0.8695547,0.9007675
triviaqa::olmes:qz_1543,0.94511425,0.9698157,0.92790014,0.980518,0.8464031
triviaqa::olmes:qz_1555,0.8779832,0.98689437,0.660158,0.8802209,0.7520586
triviaqa::olmes:qz_1560,0.1291713,0.1291713,0.1291713,0.1291713,0.1291713
triviaqa::olmes:qz_1564,0.46414912,0.46414912,0.38218537,0.12706067,0.37182966
triviaqa::olmes:qz_1567,0.93616366,0.5294087,0.7678528,0.8803856,0.8340606
triviaqa::olmes:qz_1569,0.87389034,0.8843255,0.7811926,0.96700233,0.91648066
triviaqa::olmes:qz_1573,0.97373474,0.71557957,0.86004245,0.8660748,0.9514356
triviaqa::olmes:qz_1574,0.9623101,0.98179895,0.27840543,0.21454704,0.41103968
triviaqa::olmes:qz_1575,0.99749446,0.998804,0.9953171,0.996203,0.995981
triviaqa::olmes:qz_1576,0.98688865,0.9885904,0.9785017,0.9307961,0.9655501
triviaqa::olmes:qz_1579,0.71918553,0.86928725,0.7327748,0.7327748,0.9838254
triviaqa::olmes:qz_1581,0.8003508,0.36108902,0.36108902,0.7310804,0.6942107
triviaqa::olmes:qz_1582,0.7607906,0.34250188,0.7750652,0.75334257,0.7075083
triviaqa::olmes:qz_1583,0.6375883,0.6829501,0.8515384,0.19233187,0.6431924
triviaqa::olmes:qz_1585,0.9945226,0.955759,0.91511476,0.9714093,0.9877819
triviaqa::olmes:qz_1596,0.9854607,0.94970936,0.5577553,0.2207507,0.9408235
triviaqa::olmes:qz_1598,0.7303496,0.7910884,0.71798635,0.8752573,0.8391075
triviaqa::olmes:qz_1600,0.07066858,0.12036719,0.16289586,0.094939545,0.15972595
triviaqa::olmes:qz_1601,0.9828509,0.986072,0.985241,0.9491201,0.9607315
triviaqa::olmes:qz_1602,0.2217353,0.16151407,0.18412873,0.5615218,0.079602495
triviaqa::olmes:qz_1628,0.43469086,0.67934597,0.8853656,0.8074863,0.17062621
triviaqa::olmes:qz_1634,0.21751164,0.19306158,0.061311465,0.081345566,0.07035696
triviaqa::olmes:qz_1635,0.8726334,0.58499014,0.7673862,0.08509958,0.5802217
triviaqa::olmes:qz_1647,0.009035765,0.02388909,0.000881515,0.0022590538,0.3231542
triviaqa::olmes:qz_1653,0.08141412,0.29268107,0.002368944,0.0009916552,0.06584906
triviaqa::olmes:qz_1655,0.65185153,0.95917904,0.7844655,0.8917236,0.7638085
triviaqa::olmes:qz_1657,0.033317797,0.0039056968,0.14063556,0.011553825,0.14839455
triviaqa::olmes:qz_1658,0.244255,0.008147077,0.038032398,0.05064686,0.0024888455
triviaqa::olmes:qz_1667,0.9172846,0.9234661,0.8954406,0.8378134,0.099383414
triviaqa::olmes:qz_1678,0.94744384,0.66077125,0.70197535,0.9599751,0.360156
triviaqa::olmes:qz_1679,0.08830908,0.20009094,0.06394253,0.5837865,0.16925398
triviaqa::olmes:qz_1687,0.91833067,0.15017793,0.29659522,0.12859336,0.12859336
triviaqa::olmes:qz_1688,0.9937317,0.99369675,0.98822093,0.98107004,0.9923407
triviaqa::olmes:qz_1689,0.006285284,0.022134544,0.0005005644,0.01625332,0.0014877229
triviaqa::olmes:qz_1692,0.9250283,0.97456497,0.95316535,0.9345363,0.9189414
triviaqa::olmes:qz_1706,0.76536566,0.95381767,0.85196304,0.56088626,0.97014296
triviaqa::olmes:qz_1721,0.87111485,0.79177827,0.4499327,0.7913085,0.5280296
triviaqa::olmes:qz_1724,0.45234242,0.15572879,0.5269147,0.79920024,0.96630144
triviaqa::olmes:qz_1728,0.8284716,0.8622575,0.92570335,0.9204052,0.9027717
triviaqa::olmes:qz_1732,0.98651123,0.90155184,0.973214,0.973214,0.9661212
triviaqa::olmes:qz_1735,0.96168387,0.9658661,0.9780676,0.9449768,0.9468837
triviaqa::olmes:qz_1736,0.7267146,0.84928447,0.6620914,0.85358447,0.82377386
triviaqa::olmes:qz_1737,0.9440824,0.9724806,0.94931525,0.93550533,0.874277
triviaqa::olmes:qz_1738,0.9772859,0.987718,0.7909327,0.9675752,0.9871169
triviaqa::olmes:qz_1740,0.8980804,0.8686631,0.84870636,0.34230185,0.37186882
triviaqa::olmes:qz_1743,0.98432803,0.9890754,0.949998,0.5417439,0.92809695
triviaqa::olmes:qz_1746,0.8771178,0.989354,0.97267944,0.9907566,0.92287874
triviaqa::olmes:qz_1747,0.0054231174,0.19662347,0.07090226,0.17123526,0.00971442
triviaqa::olmes:qz_1766,0.008561111,0.005433353,0.026775792,0.0023251595,0.016153896
triviaqa::olmes:qz_1767,0.54584545,0.94204605,0.7571143,0.81332195,0.5034195
triviaqa::olmes:qz_1778,0.869147,0.9779849,0.95178765,0.95178765,0.95178765
triviaqa::olmes:qz_1779,0.9691488,0.95180655,0.8838781,0.70869166,0.83384305
triviaqa::olmes:qz_1782,0.025372861,0.051179357,0.08820866,0.0035641105,0.13998371
triviaqa::olmes:qz_1783,0.99465275,0.9830247,0.98958313,0.99535745,0.49674734
triviaqa::olmes:qz_1787,0.9288706,0.95645875,0.896437,0.8107317,0.7792181
triviaqa::olmes:qz_1789,0.9299647,0.9206095,0.18337908,0.7884922,0.51359934
triviaqa::olmes:qz_1793,0.97416985,0.977033,0.8168711,0.8564986,0.96332574
triviaqa::olmes:qz_1796,0.96874243,0.9699532,0.97841054,0.9857577,0.8480355
triviaqa::olmes:qz_1801,0.92998385,0.8770203,0.8910929,0.79002273,0.9100753
triviaqa::olmes:qz_1805,0.99279296,0.6721615,0.93282914,0.9904558,0.99330163
triviaqa::olmes:qz_1806,0.74033046,0.68906546,0.77163994,0.8527447,0.68799573
triviaqa::olmes:qz_1820,0.8361217,0.5154674,0.6016882,0.5141762,0.7723574
triviaqa::olmes:qz_1823,0.8704785,0.17910378,0.07573688,0.31431895,0.13666548
triviaqa::olmes:qz_1826,0.00293243,0.24314657,0.0064764735,0.52779984,0.009288794
triviaqa::olmes:qz_1829,0.99466455,0.98128605,0.99729663,0.9732126,0.9971042
triviaqa::olmes:qz_1832,0.29937938,0.553727,0.56523967,0.041620336,0.48454472
triviaqa::olmes:qz_1836,0.9388805,0.9213152,0.5897446,0.94511944,0.8778314
triviaqa::olmes:qz_1839,0.858213,0.9834869,0.97508174,0.375142,0.06063076
triviaqa::olmes:qz_1842,0.9446855,0.93112725,0.97501045,0.9325949,0.66210854
triviaqa::olmes:qz_1844,0.5206965,0.8238797,0.70128185,0.7987393,0.13725165
triviaqa::olmes:qz_1850,0.9820061,0.0019736784,0.000570837,0.004430916,0.0031048954
triviaqa::olmes:qz_1852,0.7098844,0.43233,0.43233,0.41322374,0.20339787
triviaqa::olmes:qz_1853,0.9300532,0.99818295,0.8954696,0.8954696,0.74833906
triviaqa::olmes:qz_1856,0.88887364,0.9153572,0.58357775,0.8771486,0.57218623
triviaqa::olmes:qz_1857,0.94308835,0.804177,0.4814856,0.31443447,0.100689545
triviaqa::olmes:qz_1859,0.9777958,0.36764577,0.7985763,0.073010646,0.480158
triviaqa::olmes:qz_1874,0.90184987,0.9258733,0.9296992,0.9373801,0.8712972
triviaqa::olmes:qz_1876,0.13025185,0.061965104,0.055066206,0.096645854,0.30922288
triviaqa::olmes:qz_1877,0.9704452,0.62680876,0.4132194,0.9115781,0.97898793
triviaqa::olmes:qz_1878,0.98850864,0.9717988,0.9924063,0.9215679,0.9921361
triviaqa::olmes:qz_1881,0.26813352,0.5772761,0.90376455,0.10366886,0.7419611
triviaqa::olmes:qz_1887,0.85963833,0.48437378,0.5840812,0.009915116,0.00052459736
triviaqa::olmes:qz_1889,0.9789574,0.25570577,0.7579895,0.7132545,0.7236349
triviaqa::olmes:qz_1914,0.7189118,0.65780026,0.8952695,0.5580246,0.7939381
triviaqa::olmes:qz_1916,0.9775573,0.94530326,0.850473,0.93459094,0.9701544
triviaqa::olmes:qz_1919,0.8570359,0.8570359,0.8570359,0.6101965,0.4173424
triviaqa::olmes:qz_1951,0.9159603,0.04858107,0.119214356,0.5118834,0.88024575
triviaqa::olmes:qz_1953,0.86453754,0.9903414,0.7492393,0.505621,0.7057139
triviaqa::olmes:qz_1954,0.6650166,0.43461192,0.43461192,0.09743721,0.48862475
triviaqa::olmes:qz_1983,0.42157587,0.43741325,0.435889,0.3881065,0.38846076
triviaqa::olmes:qz_1984,0.92050385,0.6873188,0.63330495,0.13636291,0.26346058
triviaqa::olmes:qz_1985,0.95593697,0.4067925,0.95567536,0.21198925,0.7895669
triviaqa::olmes:qz_2002,0.95972526,0.0026215955,0.9585779,0.9585779,0.9585779
triviaqa::olmes:qz_2003,0.33365288,0.017717127,0.0068733892,0.0068733892,0.16634446
triviaqa::olmes:qz_2007,0.83183485,0.99388254,0.9874371,0.9952917,0.98597777
triviaqa::olmes:qz_2012,0.6919409,0.9840046,0.978635,0.67755514,0.9870632
triviaqa::olmes:qz_2015,0.9222648,0.70737743,0.3006223,0.7481698,0.66313034
triviaqa::olmes:qz_2016,0.033739902,0.006387014,0.015391313,0.057613675,0.05234533
triviaqa::olmes:qz_2020,0.8653058,0.9599509,0.95540166,0.85101646,0.97996557
triviaqa::olmes:qz_2025,0.77470106,0.7541521,0.74609375,0.79402477,0.94552106
triviaqa::olmes:qz_2038,0.9788734,0.96264976,0.94855696,0.97911274,0.85879654
triviaqa::olmes:qz_2040,0.8416416,0.9747258,0.9332633,0.70348173,0.953846
triviaqa::olmes:qz_2047,0.8906811,0.8308378,0.94620514,0.8241106,0.9448495
triviaqa::olmes:qz_2048,0.6887556,0.2684854,0.3673861,0.08554847,0.020318268
triviaqa::olmes:qz_2049,0.009739029,0.0051073455,0.2406931,0.042490646,0.11328388
triviaqa::olmes:qz_2052,0.48423114,0.43680584,0.9713769,0.8372281,0.7290243
triviaqa::olmes:qz_2056,0.81770587,0.63002527,0.6390145,0.71747553,0.8832748
triviaqa::olmes:qz_2057,0.0012713628,0.0006980833,0.08751633,0.010313405,0.0024273908
triviaqa::olmes:qz_2060,0.86967033,0.9484837,0.98888236,0.604649,0.8810127
triviaqa::olmes:qz_2062,0.9081862,0.9428854,0.892452,0.9055384,0.82792383
triviaqa::olmes:qz_2063,0.49745348,0.50609225,0.56305987,0.15181372,0.32551503
triviaqa::olmes:qz_2064,0.964882,0.90996826,0.9554105,0.27544463,0.26610717
triviaqa::olmes:qz_2065,0.26383612,0.8259342,0.7795778,0.27823767,0.27823767
triviaqa::olmes:qz_2067,0.9848385,0.9867046,0.98584795,0.994645,0.9661135
triviaqa::olmes:qz_2094,0.5377814,0.53761095,0.16835043,0.15612523,0.6148166
triviaqa::olmes:qz_2095,0.87328744,0.8638919,0.6320525,0.4308219,0.7701943
triviaqa::olmes:qz_2096,0.81495976,0.82255405,0.051441316,0.889552,0.6189866
triviaqa::olmes:qz_2097,0.051440112,0.22931969,0.041950114,0.011516001,0.03765721
triviaqa::olmes:qz_2112,0.8016372,0.6816725,0.0067682285,0.56935525,0.51889235
triviaqa::olmes:qz_2115,0.3926452,0.8457211,0.08031641,0.04385719,0.08529856
triviaqa::olmes:qz_2116,0.97275496,0.022191413,0.9255042,0.9344936,0.9601918
triviaqa::olmes:qz_2117,0.96088845,0.88947475,0.12059797,0.45619577,0.91296786
triviaqa::olmes:qz_2119,0.13394345,0.10509933,0.29647937,0.25015035,0.108418934
triviaqa::olmes:qz_2130,0.9493684,0.9714153,0.6133584,0.07815507,0.51538694
triviaqa::olmes:qz_2134,0.0012137467,0.0008060476,0.008598126,0.008598126,0.0047497894
triviaqa::olmes:qz_2136,0.058647953,0.1341101,0.002038717,0.0008501694,0.017426483
triviaqa::olmes:qz_2139,0.4688151,0.5405872,0.6443381,0.17532805,0.7691779
triviaqa::olmes:qz_2160,0.11847465,0.19974495,0.025305457,0.258325,0.049418356
triviaqa::olmes:qz_2172,0.6377602,0.46871284,0.58301944,0.6563681,0.7274732
triviaqa::olmes:qz_2187,0.98590356,0.8764429,0.94148785,0.94148785,0.9749196
triviaqa::olmes:qz_2188,0.9820801,0.9880603,0.75219417,0.8622176,0.9807552
triviaqa::olmes:qz_2189,0.676962,0.54528886,0.2946181,0.6389202,0.46983516
triviaqa::olmes:qz_2191,0.4405926,0.12403497,0.22804347,0.8581561,0.052816313
triviaqa::olmes:qz_2192,0.80249333,0.9175504,0.97853523,0.2748895,0.5164884
triviaqa::olmes:qz_2193,0.9019388,0.26281884,0.2184359,0.03248365,0.05028539
triviaqa::olmes:qz_2196,0.61551714,0.9410062,0.8866658,0.9186649,0.7566567
triviaqa::olmes:qz_2198,0.8707304,0.755296,0.8451653,0.77858984,0.66273826
triviaqa::olmes:qz_2200,0.7498083,0.91976637,0.89206326,0.40463316,0.6733443
triviaqa::olmes:qz_2201,0.96610826,0.9230715,0.9572438,0.8895136,0.9165842
triviaqa::olmes:qz_2203,0.008485038,0.0007526159,0.011376571,0.27666423,0.0028267172
triviaqa::olmes:qz_2205,0.099377915,0.17661211,0.0078078164,0.0078078164,0.0078078164
triviaqa::olmes:qz_2208,0.8735666,0.15021105,0.21176408,0.0279327,0.0068495427
triviaqa::olmes:qz_2210,0.14654006,0.11295948,0.37218937,0.06287978,0.46145523
triviaqa::olmes:qz_2213,0.9046298,0.49569988,0.7213428,0.8690222,0.5562696
triviaqa::olmes:qz_2216,0.51473075,0.6459301,0.561549,0.57686406,0.83074474
triviaqa::olmes:qz_2226,0.24646935,0.1834468,0.116160154,0.15332697,0.32110864
triviaqa::olmes:qz_2229,0.6851708,0.85728323,0.94733727,0.76173,0.25519505
triviaqa::olmes:qz_2230,0.08155577,0.002917067,0.18549514,0.181272,0.0068614543
triviaqa::olmes:qz_2233,0.80075943,0.91453123,0.5817749,0.81695074,0.8718049
triviaqa::olmes:qz_2234,0.9770255,0.8246529,0.8246529,0.9347256,0.9866692
triviaqa::olmes:qz_2246,0.2494911,0.0037322524,0.23454829,0.20426665,0.07150205
triviaqa::olmes:qz_2254,0.91637814,0.9695332,0.98484147,0.9762548,0.9762548
triviaqa::olmes:qz_2257,0.8532868,0.8315161,0.20371696,0.43335965,0.80967915
triviaqa::olmes:qz_2259,0.6882867,0.2787699,0.21515183,0.7111636,0.05371408
triviaqa::olmes:qz_2261,0.9571556,0.97874296,0.98375547,0.9249721,0.9298083
triviaqa::olmes:qz_2265,0.4729951,0.4729951,0.4729951,0.124895096,0.7781874
triviaqa::olmes:qz_2278,0.93759245,0.92987883,0.961462,0.9263936,0.9306534
triviaqa::olmes:qz_2286,0.7371504,0.8536275,0.97025925,0.9070563,0.9806709
triviaqa::olmes:qz_2287,0.16459174,0.17778008,0.15326251,0.014166411,0.05689484
triviaqa::olmes:qz_2292,0.32243416,0.7778577,0.89530563,0.82937336,0.91708785
triviaqa::olmes:qz_2295,0.6150308,0.46379736,0.72586393,0.15148544,0.0757052
triviaqa::olmes:qz_2306,0.18623163,0.0705115,0.012712919,0.5793445,0.5793445
triviaqa::olmes:qz_2307,0.98199844,0.9579288,0.38753602,0.9626969,0.97815347
triviaqa::olmes:qz_2308,0.9867128,0.9794931,0.9776519,0.647325,0.98014796
triviaqa::olmes:qz_2313,0.7742373,0.82038796,0.8131199,0.87829715,0.7837263
triviaqa::olmes:qz_2314,0.25071618,0.81587505,0.6790469,0.37316674,0.24074768
triviaqa::olmes:qz_2315,0.8541492,0.8541492,0.8541492,0.8541492,0.8541492
triviaqa::olmes:qz_2317,0.92416215,0.9799556,0.7982869,0.9695156,0.9669804
triviaqa::olmes:qz_2336,0.9781226,0.00029287062,0.008253862,0.0013921686,0.0010085559
triviaqa::olmes:qz_2343,0.31386715,0.88065517,0.60780716,0.020596413,0.8477444
triviaqa::olmes:qz_2344,0.9009964,0.9491188,0.8577856,0.5146621,0.5881354
triviaqa::olmes:qz_2345,0.73043525,0.14581478,0.34856278,0.0055481275,0.9197682
triviaqa::olmes:qz_2352,0.00069711334,0.011067953,0.012543368,0.0067663854,0.0002191282
triviaqa::olmes:qz_2353,0.64487875,0.54973793,0.6337545,0.37553528,0.6283737
triviaqa::olmes:qz_2356,0.29735383,0.39389965,0.88577753,0.7674418,0.18045348
triviaqa::olmes:qz_2359,0.5577037,0.93183315,0.48120323,0.7384521,0.09110372
triviaqa::olmes:qz_2360,0.9168543,0.7975724,0.23397061,0.9054223,0.9164515
triviaqa::olmes:qz_2362,0.9021225,0.8706527,0.9077732,0.9029263,0.8145404
triviaqa::olmes:qz_2364,0.6677744,0.6677744,0.6029402,0.07916223,0.10840858
triviaqa::olmes:qz_2376,0.9220506,0.69391406,0.93577313,0.9265127,0.8866314
triviaqa::olmes:qz_2377,0.9544037,0.93544453,0.96949714,0.9161114,0.70052797
triviaqa::olmes:qz_2381,0.0069881696,0.0012105815,0.0002764893,0.0003313061,0.00089214917
triviaqa::olmes:qz_2386,0.3061195,0.47597528,0.729539,0.729539,0.729539
triviaqa::olmes:qz_2389,0.43282342,0.088101014,0.5921988,0.7346938,0.741385
triviaqa::olmes:qz_2392,0.9321138,0.867742,0.94924414,0.8382306,0.8640376
triviaqa::olmes:qz_2401,0.9641667,0.95109266,0.88743633,0.8268425,0.9856322
triviaqa::olmes:qz_2402,0.7931806,0.86133873,0.8120813,0.6641352,0.63711214
triviaqa::olmes:qz_2409,0.2913812,0.3490807,0.7721828,0.39390457,0.9022834
triviaqa::olmes:qz_2427,0.6965756,0.69768184,0.697401,0.6438483,0.6823201
triviaqa::olmes:qz_2429,0.93396974,0.071510896,0.22882976,0.053550694,0.06957864
triviaqa::olmes:qz_2432,0.9556413,0.98862493,0.9638903,0.9779172,0.9710768
triviaqa::olmes:qz_2441,0.5273997,0.12789027,0.06798591,0.31385723,0.26796377
triviaqa::olmes:qz_2443,0.7066978,0.14384712,0.11004253,0.11004253,0.11004253
triviaqa::olmes:qz_2445,0.055816747,0.020990323,0.00189706,0.014802385,0.30223632
triviaqa::olmes:qz_2447,0.7258639,0.40627465,0.96029085,0.42768514,0.4297477
triviaqa::olmes:qz_2449,0.4851215,0.19942614,0.21294987,0.03992449,0.043821692
triviaqa::olmes:qz_2450,0.011481859,0.03108193,0.183369,0.015544961,0.030540135
triviaqa::olmes:qz_2455,0.27409536,0.23832518,0.24456161,0.13206743,0.301648
triviaqa::olmes:qz_2462,0.84014827,0.6964524,0.68316317,0.57135606,0.36215132
triviaqa::olmes:qz_2463,0.7487711,0.82465625,0.69877845,0.8285815,0.040467493
triviaqa::olmes:qz_2467,0.9745507,0.8186323,0.9204763,0.9628933,0.97626126
triviaqa::olmes:qz_2468,0.08155299,0.08155299,0.08155299,0.14159589,0.24118325
triviaqa::olmes:qz_2469,0.5422797,0.5422797,0.60288423,0.60615015,0.7476855
triviaqa::olmes:qz_2472,0.72504073,0.9307962,0.9584031,0.84839463,0.91458905
triviaqa::olmes:qz_2475,0.44607148,0.49713132,0.4885115,0.00018692401,0.104787394
triviaqa::olmes:qz_2477,0.9619657,0.7020277,0.55101836,0.36350375,0.39548218
triviaqa::olmes:qz_2479,0.95880926,0.40902314,0.652874,0.43123245,0.05031011
triviaqa::olmes:qz_2484,0.55971193,0.08865535,0.024460027,0.22971039,0.862785
triviaqa::olmes:qz_2487,0.7579239,0.0012063116,0.64371675,0.00030228728,0.008506591
triviaqa::olmes:qz_2489,0.101701155,0.49536318,0.086311534,0.62481576,0.007122194
triviaqa::olmes:qz_2490,0.22905205,0.57722646,0.00056326203,0.011232401,0.0020465993
triviaqa::olmes:qz_2491,0.76970595,0.8551582,0.26284453,0.5234591,0.6671859
triviaqa::olmes:qz_2493,0.8739569,0.78491807,0.021560708,0.18268448,0.5734492
triviaqa::olmes:qz_2506,0.9157486,0.6076016,0.0722774,0.29041287,0.83367145
triviaqa::olmes:qz_2512,0.98391855,0.9708789,0.95924467,0.98967415,0.98967415
triviaqa::olmes:qz_2528,0.78707176,0.83080804,0.6599968,0.6375573,0.016184922
triviaqa::olmes:qz_2531,0.98143965,0.96766526,0.9840402,0.99067783,0.9472557
triviaqa::olmes:qz_2533,0.9022674,0.11755655,0.68327636,0.71344864,0.5060864
triviaqa::olmes:qz_2534,0.32862726,0.715912,0.25358966,0.09764619,0.10942902
triviaqa::olmes:qz_2539,0.37915477,0.13707584,0.01649389,0.19630222,0.22451136
triviaqa::olmes:qz_2543,0.9605962,0.97568774,0.96287394,0.90762657,0.8893451
triviaqa::olmes:qz_2549,0.7592691,0.028695464,0.056042794,0.33945313,0.13059214
triviaqa::olmes:qz_2550,0.74654156,0.9489705,0.6714221,0.8684352,0.9044355
triviaqa::olmes:qz_2559,0.15610835,0.20936432,0.07730844,0.8767921,0.42286995
triviaqa::olmes:qz_2561,0.9596361,0.93122864,0.9627807,0.8440016,0.8271337
triviaqa::olmes:qz_2568,0.978516,0.9610264,0.98581064,0.8137147,0.9684824
triviaqa::olmes:qz_2588,0.80214393,0.9708874,0.55422884,0.40875575,0.9315853
triviaqa::olmes:qz_2598,0.6521864,0.5332455,0.908872,0.0005703385,0.861979
triviaqa::olmes:qz_2615,0.8736871,0.89600974,0.60143167,0.80263054,0.66892356
triviaqa::olmes:qz_2616,0.94593656,0.8725004,0.8728463,0.81577045,0.8758929
triviaqa::olmes:qz_2618,0.751233,0.12192105,0.051770706,0.1378297,0.17657703
triviaqa::olmes:qz_2622,0.90483534,0.0016582966,0.00091648084,0.000468239,0.0009118645
triviaqa::olmes:qz_2648,0.9456073,0.97634697,0.9943568,0.9036903,0.9907306
triviaqa::olmes:qz_2656,0.070796326,0.9031941,0.010716488,0.14168935,0.11928462
triviaqa::olmes:qz_2714,0.69285655,0.69285655,0.69285655,0.69285655,0.30763945
triviaqa::olmes:qz_2715,0.7480577,0.82907754,0.6420468,0.775855,0.8119431
triviaqa::olmes:qz_2722,0.4708508,0.53046685,0.72955877,0.11429747,0.44664082
triviaqa::olmes:qz_2723,0.8900408,0.90748286,0.9696932,0.9696932,0.9696932
triviaqa::olmes:qz_2726,0.9820769,0.9812609,0.9812609,0.9812609,0.9812609
triviaqa::olmes:qz_2742,0.95199406,0.98055524,0.4741001,0.95375836,0.9841888
triviaqa::olmes:qz_2748,0.5850486,0.1632479,0.8295732,0.45914933,0.0691818
triviaqa::olmes:qz_2753,0.97320753,0.90642655,0.91264087,0.62807184,0.9215665
triviaqa::olmes:qz_2754,0.77067673,0.004820549,0.019691793,0.49341968,0.7411575
triviaqa::olmes:qz_2755,0.93323994,0.4425775,0.5291305,0.96089625,0.6639463
triviaqa::olmes:qz_2756,0.9012591,0.22089767,0.15005484,0.10016805,0.08173408
triviaqa::olmes:qz_2757,0.6064316,0.98357034,0.9318315,0.9723476,0.87395245
triviaqa::olmes:qz_2759,0.9633376,0.8392738,0.23878361,0.8020522,0.6943099
triviaqa::olmes:qz_2762,0.51590455,0.13902837,0.0061759213,0.027116707,0.031106954
triviaqa::olmes:qz_2764,0.95999897,0.9251406,0.9179064,0.71435934,0.31193024
triviaqa::olmes:qz_2765,0.9355181,0.9613179,0.52530646,0.8468147,0.8930909
triviaqa::olmes:qz_2767,0.012643604,0.03191331,0.013183323,0.02409359,0.17664197
