query_id,ce_score_1,ce_score_2,ce_score_3,ce_score_4,ce_score_5
qb_6106,0.99831796,0.99717075,0.8336518,0.4998769,0.8994756
qb_6110,0.9861477,0.98758626,0.99088717,0.99209154,0.9824829
qb_6112,0.98931235,0.960042,0.77777326,0.9512658,0.4327581
qb_6113,0.9624472,0.9534389,0.9188817,0.9627783,0.68350035
qb_6116,0.9926992,0.9086961,0.9053686,0.7051178,0.672141
qb_6117,0.9485575,0.77243966,0.9648001,0.36272007,0.5694183
qb_6132,0.9968298,0.9970318,0.9957514,0.9679263,0.9910539
qb_6134,0.96742487,0.9779327,0.9763623,0.9760358,0.8856634
qb_6137,0.0339337,0.025238466,0.017614594,0.008741958,0.019379532
qb_6138,0.99444515,0.9869796,0.9807343,0.9856089,0.9769816
qb_6141,0.926524,0.90444237,0.74199754,0.8512494,0.7441263
qb_6145,0.98528844,0.94662976,0.9621871,0.98891103,0.86866754
qb_6146,0.95385087,0.11590701,0.33008906,0.68829155,0.25572062
qb_6147,0.83352077,0.9791326,0.93080723,0.96466774,0.8643087
qb_6148,0.9936732,0.9885854,0.97727776,0.98416936,0.86910236
qb_6157,0.5623483,0.9266563,0.9156148,0.9042504,0.9601962
qb_6158,0.98577464,0.72702247,0.8564913,0.44276887,0.9550385
qb_6160,0.9344703,0.95570785,0.9137349,0.766599,0.14987639
qb_6162,0.9301132,0.91796684,0.9597986,0.82706267,0.36632296
qb_6164,0.96122557,0.88810235,0.062870055,0.25687113,0.9649397
qb_6172,0.9646011,0.20808548,0.47014526,0.71018314,0.5090932
qb_6173,0.8892459,0.91856897,0.92934275,0.7485861,0.7485861
qb_6174,0.97185564,0.9741571,0.96910995,0.994859,0.9776358
qb_6180,0.8388684,0.89796466,0.758012,0.89212453,0.9678981
qb_6184,0.9689841,0.6649317,0.805376,0.3439591,0.8309668
qb_6186,0.98990554,0.98283297,0.9829853,0.98569185,0.9771438
qb_6187,0.7409361,0.9835761,0.9867371,0.9456206,0.96662027
qb_6195,0.98140967,0.61579365,0.9120232,0.96168447,0.88958746
qb_6197,0.9826021,0.914924,0.9907947,0.97633946,0.9718969
qb_6198,0.06570949,0.07900611,0.06075981,0.07995472,0.76380414
qb_6201,0.6824647,0.66261154,0.66261154,0.38418147,0.38418147
qb_6202,0.8859267,0.8674798,0.8221177,0.20859376,0.81931895
qb_6203,0.9491477,0.998235,0.9980716,0.9982253,0.9969597
qb_6206,0.6153774,0.011660745,0.011660745,0.6922844,0.08337692
qb_6207,0.8451528,0.6691772,0.97140056,0.9466129,0.6468482
qb_6210,0.9936847,0.9985195,0.9971112,0.9821364,0.9892902
qb_6211,0.833115,0.833115,0.97917104,0.9705786,0.9723198
qb_6214,0.92724854,0.92104256,0.92093,0.97077787,0.97077787
qb_6215,0.6581628,0.90941703,0.91013217,0.88603,0.88603
qb_6216,0.97785586,0.9839909,0.8959367,0.9903058,0.9832237
qb_6218,0.9974618,0.99364,0.9883359,0.9964755,0.9924354
qb_6222,0.9580421,0.9979134,0.82696056,0.98348886,0.9591644
qb_6224,0.7845658,0.68892395,0.75471294,0.7516882,0.66502786
qb_6225,0.9941755,0.9986928,0.9457536,0.9984309,0.97513074
qb_6226,0.972221,0.97245127,0.77949524,0.8811073,0.6883507
qb_6230,0.85546374,0.79367405,0.9245049,0.5340527,0.92000496
qb_6232,0.98826116,0.9662792,0.9869702,0.9402982,0.98697853
qb_6234,0.98649013,0.9822681,0.9768596,0.98320216,0.7820397
qb_6244,0.97610295,0.7696191,0.9604592,0.96846426,0.7571267
qb_6247,0.5246559,0.8087677,0.98035735,0.92959553,0.48976216
qb_6248,0.49658802,0.99611735,0.61298805,0.99504423,0.86343735
qb_6256,0.96090627,0.9850182,0.9850182,0.99429446,0.9876194
qb_6258,0.2970936,0.7214188,0.1220888,0.18264616,0.23875956
qb_6260,0.99442816,0.99638015,0.9833008,0.9953029,0.994538
qb_6261,0.99220216,0.9754488,0.9440077,0.029299365,0.951006
qb_6262,0.83536345,0.62860453,0.53230184,0.49892473,0.56211984
qb_6268,0.9021854,0.6045238,0.47858527,0.8030682,0.8312719
qb_6269,0.97285694,0.88527393,0.95954347,0.732829,0.9787362
qb_6272,0.090439044,0.11332154,0.121301934,0.06862768,0.081201516
qb_6276,0.7100015,0.0049158325,0.018001819,0.057023186,0.05381588
qb_6278,0.93557996,0.4594567,0.7590176,0.6067433,0.83811873
qb_6280,0.38348448,0.04261387,0.33088645,0.009879296,0.40673682
qb_6283,0.017022906,0.022498371,0.013796189,0.010508653,0.0027693096
qb_6286,0.7323547,0.010092025,0.00762112,0.08078742,0.010059109
qb_6290,0.73711956,0.0049838964,0.009916943,0.0027047778,0.45567432
qb_6298,0.9928035,0.89657235,0.8374345,0.9282658,0.9631878
qb_6299,0.86744547,0.86744547,0.86744547,0.9163062,0.8336436
qb_6300,0.5123405,0.5695787,0.95548296,0.93210465,0.9785356
qb_6302,0.96655244,0.760528,0.97116524,0.98569864,0.9884093
qb_6303,0.978744,0.9758221,0.9817669,0.9754047,0.98699075
qb_6306,0.1293412,0.9346206,0.9529751,0.25822714,0.5910494
qb_6310,0.004131044,0.005910475,0.0057380544,0.013521937,0.0036681653
qb_6311,0.99456364,0.9956981,0.97931653,0.94844735,0.995739
qb_6312,0.88061506,0.0006083429,0.9101848,0.88653785,0.00038370988
qb_6313,0.696738,0.91869986,0.70418805,0.68398964,0.35449928
qb_6314,0.9915108,0.310314,0.9549105,0.3043746,0.98513955
qb_6333,0.7890721,0.83356375,0.83356375,0.85671335,0.85671335
qb_6335,0.17178558,0.4690636,0.236175,0.005301367,0.6238523
qb_6336,0.41019854,0.49475297,0.49475297,0.49475297,0.49475297
qb_6339,0.8402707,0.66675663,0.93250436,0.7813066,0.8125612
qb_6340,0.5585036,0.95488995,0.95896435,0.8814615,0.9271428
qb_6343,0.90878713,0.9411435,0.7381177,0.78653854,0.61989534
qb_6349,0.990873,0.9318267,0.99600047,0.9877438,0.98668563
qb_6352,0.98279244,0.95609325,0.9869157,0.9742613,0.98124737
qb_6353,0.99483746,0.99483746,0.98824036,0.97745526,0.9344232
qb_6357,0.95792997,0.9813161,0.9065456,0.99272,0.92554444
qb_6358,0.77252024,0.6331422,0.76396865,0.76396865,0.81591135
qb_6359,0.97768676,0.8449783,0.96207446,0.86904407,0.6705104
qb_6360,0.9777294,0.98811996,0.9948803,0.9827224,0.9827224
qb_6363,0.98504573,0.8289611,0.7327255,0.318631,0.6155939
qb_6365,0.91734177,0.84545946,0.3888525,0.98716134,0.67466
qb_6366,0.86105305,0.9984394,0.48943096,0.5157254,0.19810925
qb_6367,0.97772753,0.9782835,0.9491212,0.97371393,0.97409886
qb_6368,0.98040146,0.8861737,0.9784937,0.5913233,0.9610786
qb_6370,0.97553194,0.97804034,0.97546184,0.98371845,0.9788511
qb_6371,0.7852193,0.80759346,0.99021435,0.78322154,0.55372435
qb_6381,0.6043436,0.7891576,0.57617897,0.8894096,0.55193853
qb_6382,0.9954963,0.9946102,0.9976705,0.99518603,0.779926
qb_6390,0.7496426,0.73449874,0.67830276,0.27414277,0.8740707
qb_6392,0.9926964,0.9855091,0.9938222,0.987323,0.9769984
qb_6393,0.97307307,0.7507368,0.97377384,0.9510378,0.98376036
qb_6400,0.39425075,0.7940414,0.9550327,0.6594926,0.9066249
qb_6401,0.9973579,0.9973579,0.9957432,0.9962936,0.99849164
qb_6404,0.9904012,0.19455881,0.94801295,0.11507557,0.9606403
qb_6409,0.2840404,0.15137127,0.022606147,0.2707083,0.077298604
qb_6411,0.9836109,0.96830094,0.98309416,0.9699783,0.9699783
qb_6412,0.89759636,0.99723285,0.997747,0.101224735,0.9930594
qb_6414,0.99325645,0.99325645,0.99325645,0.86983734,0.96727175
qb_6415,0.98026705,0.98992187,0.9114473,0.9952319,0.9644056
qb_6417,0.9123448,0.9706097,0.9706097,0.9828351,0.85879815
qb_6418,0.84980017,0.6845648,0.5667823,0.35196084,0.35783747
qb_6419,0.8707131,0.050974358,0.017940324,0.0112535665,0.0112535665
qb_6422,0.9719356,0.4262991,0.9455308,0.2508104,0.51654005
qb_6426,0.9060191,0.8550362,0.82351005,0.30866057,0.30866057
qb_6427,0.97799814,0.9852143,0.9865175,0.9804832,0.99054575
qb_6434,0.9909168,0.97571903,0.84518045,0.8822745,0.94168264
qb_6435,0.6413932,0.3937072,0.8411629,0.1840028,0.7398626
qb_6437,0.95054036,0.7096711,0.8212674,0.795717,0.918786
qb_6440,0.035438843,0.21160243,0.052582394,0.043015774,0.044997506
qb_6441,0.011945481,0.02471058,0.00018350598,0.71707624,0.023206705
qb_6443,0.99661773,0.9966319,0.9973838,0.9774994,0.9774994
qb_6444,0.9194477,0.21362966,0.4367285,0.82314384,0.16738999
qb_6445,0.980139,0.90309155,0.7981839,0.9878219,0.12832706
qb_6451,0.9916706,0.97855544,0.985393,0.9923517,0.17042355
qb_6458,0.041735385,0.035936896,0.057639923,0.0043822224,0.0075545493
qb_6459,0.88042265,0.68603927,0.92692816,0.7113111,0.93114585
qb_6462,0.18602933,0.124714285,0.124714285,0.29590654,0.0522511
qb_6471,0.9596003,0.7363016,0.5861767,0.9527015,0.6790173
qb_6472,0.9947496,0.79888093,0.9947707,0.9242188,0.9325886
qb_6473,0.93212783,0.8051964,0.96249855,0.33841407,0.57659036
qb_6477,0.99009156,0.97452205,0.98166144,0.8675313,0.9792266
qb_6478,0.99638844,0.985291,0.8711548,0.9616635,0.8985509
qb_6482,0.89891016,0.73433715,0.73433715,0.041488253,0.05932939
qb_6484,0.40971187,0.8472511,0.7703978,0.7613954,0.8031268
qb_6485,0.9932734,0.6578202,0.97626364,0.72376907,0.72376907
qb_6486,0.98662716,0.5769653,0.85791177,0.9665904,0.5706847
qb_6489,0.91048414,0.98772126,0.944032,0.94725776,0.91160256
qb_6495,0.93737656,0.98446584,0.9099261,0.9121683,0.7485599
qb_6497,0.98564583,0.98303235,0.94284225,0.9685373,0.9616396
qb_6498,0.8608684,0.9458432,0.9807115,0.6746857,0.8370684
qb_6499,0.23780952,0.4009512,0.40000057,0.4560055,0.9719802
qb_6500,0.99526775,0.2018922,0.11144713,0.6168487,0.014616762
qb_6503,0.1692149,0.41833642,0.4243905,0.002561257,0.17273436
qb_6506,0.9913748,0.9840777,0.3043119,0.9805063,0.095111944
qb_6508,0.8775787,0.92466724,0.13335751,0.98147786,0.9583593
qb_6510,0.91734767,0.9894996,0.49696016,0.2421926,0.9506837
qb_6517,0.9848477,0.80400157,0.97900325,0.97727555,0.97419196
qb_6521,0.80889994,0.8987079,0.8987079,0.8987079,0.8987079
qb_6523,0.83177054,0.28620046,0.9275367,0.6330846,0.0024230324
qb_6525,0.5097842,0.1695244,0.03697992,0.023786062,0.1516113
qb_6528,0.9242714,0.9468171,0.70014244,0.93829334,0.41997594
qb_6529,0.28025073,0.26671126,0.75568277,0.45155156,0.9826166
qb_6534,0.843314,0.30024552,0.017137358,0.46074495,0.88258827
qb_6539,0.96611005,0.7453301,0.86434907,0.9875257,0.9047263
qb_6540,0.4371811,0.92297155,0.50311303,0.39350095,0.8200302
qb_6542,0.0219722,0.00029296754,0.018310227,0.013754875,0.00052374694
qb_6544,0.9013193,0.5671058,0.8366371,0.5934667,0.99435014
qb_6546,0.9754647,0.9618954,0.9659621,0.9817275,0.9641023
qb_6548,0.83864987,0.9208125,0.94856757,0.79590183,0.9289846
qb_6549,0.42504635,0.34799862,0.4083313,0.44606912,0.3366355
qb_6556,0.98683524,0.95564413,0.9585602,0.5869142,0.90495825
qb_6566,0.2958528,0.017787535,0.007438593,0.023204613,0.5706667
qb_6570,0.7408863,0.14840916,0.36995342,0.21646084,0.11942439
qb_6572,0.014955132,0.016628142,0.09303481,0.001977762,0.8861164
qb_6573,0.8454968,0.92793465,0.6081099,0.8534399,0.8733336
qb_6574,0.4605803,0.66651887,0.78172266,0.042124875,0.92637813
qb_6577,0.83676904,0.9846111,0.9627978,0.86262906,0.99163014
qb_6584,0.0039336714,0.0038538107,0.0027955037,0.013777652,0.006946644
qb_6585,0.7644031,0.97560513,0.8307347,0.9434437,0.90505195
qb_6587,0.6377924,0.30516216,0.25415218,0.24214283,0.468693
qb_6591,0.9615821,0.5245572,0.79297864,0.5602117,0.49351823
qb_6592,0.89014685,0.89014685,0.89014685,0.88652384,0.89014685
qb_6593,0.99541146,0.9731793,0.96751964,0.72409284,0.8487574
qb_6595,0.98049325,0.9739,0.9297103,0.8604523,0.7297834
qb_6596,0.8639855,0.9756943,0.71901804,0.23329435,0.862216
qb_6597,0.06827372,0.8132512,0.40786922,0.043265652,0.024958378
qb_6598,0.9874285,0.94138306,0.9888102,0.97081304,0.98606354
qb_6600,0.9064582,0.5675859,0.95909154,0.90753525,0.9535659
qb_6601,0.59107757,0.024058362,0.05919442,0.05919442,0.05919442
qb_6608,0.950356,0.94718367,0.106549524,0.9789923,0.9240953
qb_6609,0.9714057,0.794181,0.044876363,0.9723866,0.48800802
qb_6611,0.8991228,0.8559446,0.971676,0.77374136,0.9007196
qb_6620,0.14884779,0.34631816,0.2418268,0.89712906,0.1596173
qb_6625,0.9906448,0.72619015,0.9931299,0.92798024,0.9692262
qb_6628,0.99710184,0.96403617,0.97866756,0.99330693,0.994249
qb_6629,0.9950748,0.9943811,0.99304247,0.97963583,0.99393386
qb_6630,0.98489606,0.9863864,0.9827116,0.98891956,0.9422766
qb_6631,0.24435525,0.2396978,0.38347462,0.31036764,0.055331994
qb_6632,0.954723,0.73649216,0.99282736,0.8667285,0.8667285
qb_6634,0.95812154,0.9742076,0.9705752,0.8532218,0.97782385
qb_6643,0.99469733,0.9258653,0.86976403,0.99236965,0.99236965
qb_6655,0.9672423,0.9313626,0.98452836,0.98452836,0.98452836
qb_6658,0.9547095,0.8766122,0.98297447,0.9323563,0.98365813
qb_6659,0.9826219,0.9870177,0.9708284,0.9736786,0.9807869
qb_6662,0.8899783,0.87207454,0.97366863,0.9538656,0.88066924
qb_6664,0.9953733,0.98418343,0.98991525,0.98728895,0.9518639
qb_6666,0.97426504,0.83573025,0.96800184,0.9666595,0.9858494
qb_6672,0.012606465,0.34057042,0.0086205425,0.3870259,0.0256221
qb_6679,0.9913714,0.23099206,0.112401105,0.017119257,0.3362048
qb_6682,0.9572527,0.4444678,0.08889292,0.12524469,0.58282334
qb_6684,0.997352,0.9974154,0.9672199,0.95936424,0.96294844
qb_6685,0.006533734,0.48818696,0.44798344,0.05942426,0.0056533027
qb_6688,0.61958706,0.88119555,0.9575357,0.06120044,0.8822988
qb_6689,0.97986734,0.9546987,0.9339273,0.5822899,0.98019445
qb_6691,0.99750143,0.9942484,0.99501663,0.9977823,0.9962365
qb_6694,0.758845,0.48395818,0.91068053,0.9866041,0.87956405
qb_6696,0.7005489,0.94184905,0.93450296,0.9135643,0.73128456
qb_6699,0.791125,0.89540994,0.89540994,0.6752086,0.75657254
qb_6700,0.95034426,0.99439865,0.8124306,0.9892747,0.36810195
qb_6701,0.97438693,0.32110608,0.9514733,0.85801417,0.93048716
qb_6702,0.8801002,0.9838541,0.97800976,0.89202875,0.99047804
qb_6705,0.8807028,0.9359958,0.8568401,0.48669666,0.75913155
qb_6708,0.89672166,0.8837244,0.7597967,0.9214339,0.92938054
qb_6710,0.9820987,0.935252,0.8552407,0.78525203,0.8355838
qb_6720,0.3499098,0.95051515,0.9455845,0.9678487,0.41927123
qb_6722,0.99493706,0.95305437,0.9535942,0.9446065,0.94600344
qb_6723,0.9871466,0.9518288,0.97815955,0.99548423,0.9013247
qb_6725,0.9830278,0.9858893,0.98950386,0.9596867,0.056266725
qb_6730,0.945284,0.706957,0.93857145,0.74198747,0.8179183
qb_6731,0.9255045,0.8813398,0.021544328,0.0028184846,0.0027918983
qb_6734,0.939974,0.74917376,0.4078238,0.8097392,0.40785635
qb_6735,0.33862954,0.33635435,0.30938146,0.27687982,0.66957426
qb_6736,0.9935514,0.9958937,0.96524394,0.6803911,0.79897547
qb_6739,0.84782296,0.8186564,0.79674435,0.7838006,0.1890134
qb_6741,0.0039355215,0.0032533356,0.0042854683,0.0010631634,0.016333723
qb_6742,0.9980671,0.99640733,0.95732325,0.9982247,0.992722
qb_6745,0.98543787,0.8348088,0.9630538,0.4668699,0.8640502
qb_6746,0.97977567,0.994985,0.99595815,0.99433005,0.89428866
qb_6749,0.9319524,0.929824,0.033124767,0.004180453,0.24414422
qb_6751,0.99432915,0.99285877,0.99631953,0.9898387,0.9927874
qb_6753,0.16416825,0.9630851,0.8815603,0.9586587,0.98148924
qb_6757,0.4486832,0.85694814,0.799845,0.80750257,0.96592295
qb_6758,0.9914812,0.9954503,0.98952264,0.984522,0.9713396
qb_6760,0.9821883,0.97552365,0.9823775,0.9732145,0.9098769
qb_6765,0.022905527,0.3978567,0.013173636,0.059632324,0.34462476
qb_6770,0.92457205,0.9923999,0.96764505,0.80992687,0.9532536
qb_6773,0.07123697,0.99661726,0.9168558,0.98582745,0.94203573
qb_6774,0.28584576,0.25680226,0.25680226,0.25680226,0.0545207
qb_6775,0.99393153,0.99577737,0.98292416,0.97377974,0.9919037
qb_6784,0.9620422,0.920588,0.9955018,0.8949859,0.87879217
qb_6785,0.03505547,0.030130517,0.6655999,0.9492365,0.2772166
qb_6791,0.9882881,0.90419817,0.9982352,0.8774464,0.5602146
qb_6794,0.42203248,0.6638824,0.33064547,0.36595163,0.4418993
qb_6796,0.93411577,0.8537909,0.9716836,0.85279685,0.9849242
qb_6798,0.9844155,0.9812211,0.99098504,0.9978744,0.99331456
qb_6800,0.99809295,0.84301275,0.75732285,0.71805227,0.50376964
qb_6808,0.94646645,0.96856314,0.969651,0.9472953,0.9681492
qb_6811,0.7346035,0.7069559,0.16336443,0.90917885,0.22682507
qb_6818,0.12190729,0.030323867,0.3595519,0.030354235,0.11369754
qb_6821,0.9215366,0.98603004,0.95735043,0.86353093,0.31566748
qb_6832,0.8085131,0.7627552,0.7627552,0.9666145,0.7196387
qb_6834,0.93865913,0.634658,0.52268386,0.20394519,0.12748529
qb_6837,0.9892362,0.9973162,0.9976065,0.99787164,0.9872269
qb_6842,0.98801595,0.9975204,0.99346364,0.988356,0.96146566
qb_6846,0.97205937,0.97641414,0.9820055,0.97797817,0.8734546
qb_6852,0.5405506,0.9393474,0.71050024,0.5960705,0.14465019
qb_6859,0.6552484,0.9796261,0.7844006,0.5213322,0.92872787
qb_6861,0.94447917,0.99783367,0.96154314,0.99291766,0.946095
qb_6865,0.33098167,0.96458554,0.5748232,0.31978112,0.9752481
qb_6867,0.98784953,0.969437,0.25092053,0.12702395,0.9956626
qb_6869,0.07236041,0.5114634,0.91389376,0.9172836,0.27120456
qb_6874,0.46688828,0.49762017,0.947681,0.094798855,0.5837229
qb_6881,0.82218295,0.3653252,0.9659733,0.9926726,0.99135864
qb_6889,0.9797894,0.97674346,0.97101825,0.8758585,0.9576299
qb_6893,0.015319858,0.0023911577,0.0005893509,0.00012453325,0.009636072
qb_6896,0.013258471,0.0034050017,0.5626336,0.00063106633,0.00047025457
qb_6897,0.81005335,0.0031758784,0.0062952214,0.0062952214,0.036282025
qb_6898,0.0014176794,0.0003856191,0.0007752644,0.006201595,0.020013746
qb_6901,0.3610308,0.063055225,0.00022303156,0.004026974,0.052300595
qb_6902,0.0007204795,0.006991612,0.00016330206,0.00017216019,0.0001851175
qb_6903,0.00017147274,0.002452595,0.005660064,0.0014181323,0.00026687424
qb_6906,0.022669125,0.002199299,0.048811123,0.5967852,0.0036148091
qb_6908,0.009979608,0.0022764055,0.0042093294,0.0066384333,0.00017399067
qb_6909,0.00861932,0.008897727,0.28070718,0.0029927562,0.0023360082
qb_6910,0.0004832402,0.06040977,0.0005492294,0.018266404,0.00051848334
qb_6911,0.057837192,0.0009648367,0.00022213258,0.0003552291,0.0054988284
qb_6912,0.97615004,0.047883756,0.06424116,0.12407709,0.44706053
qb_6920,0.76805276,0.82970214,0.76396847,0.97453463,0.48151788
qb_6921,0.97023535,0.98130965,0.9344522,0.97225606,0.9350043
qb_6924,0.10294661,0.8033816,0.8033816,0.005394684,0.52852726
qb_6928,0.70843214,0.8226784,0.5805455,0.24781983,0.92918545
qb_6931,0.8574374,0.18358877,0.81898504,0.904812,0.9800562
qb_6940,0.7412322,0.7805231,0.71720445,0.71449,0.3287498
qb_6942,0.9362054,0.93680173,0.7525768,0.7525768,0.7525768
qb_6943,0.27562144,0.4706722,0.24800235,0.6489242,0.35982275
qb_6947,0.8390804,0.99250495,0.92394036,0.7908903,0.91815245
qb_6948,0.9328274,0.97317827,0.81655353,0.038505796,0.0043383264
qb_6954,0.20329364,0.7612901,0.2701551,0.1599135,0.5706485
qb_6957,0.30221477,0.8062768,0.74821866,0.28122783,0.21402615
qb_6962,0.00077539176,0.005247763,0.08380114,0.005658797,0.005658797
qb_6964,0.9422826,0.98843795,0.69531506,0.9786289,0.8949093
qb_6967,0.9470947,0.9891945,0.98317873,0.97859037,0.93781585
qb_6972,0.8716053,0.82184803,0.70831126,0.8490665,0.6346723
qb_6973,0.91899115,0.95505065,0.55673677,0.25189292,0.60602885
qb_6974,0.9951983,0.9797917,0.9981452,0.9986798,0.158855
qb_6978,0.95597106,0.95597106,0.7432425,0.7432425,0.8924246
qb_6985,0.96960855,0.97344106,0.9436424,0.8978661,0.9878423
qb_6989,0.95462525,0.84601676,0.7561888,0.92003995,0.9248472
qb_6990,0.98052365,0.97176594,0.9946241,0.9915897,0.99260944
qb_6993,0.9766798,0.67245257,0.9522026,0.88828284,0.39241457
qb_6996,0.5805309,0.3642244,0.4194752,0.61214495,0.13250685
qb_6997,0.9840173,0.94370586,0.942112,0.98061705,0.99641955
qb_6999,0.9673439,0.9348993,0.88224465,0.9248663,0.9563679
qb_7000,0.98010594,0.9897077,0.9874222,0.9892084,0.97131056
qb_7001,0.99559265,0.9660642,0.9916693,0.94875425,0.9708483
qb_7003,0.9683745,0.9521605,0.9659182,0.9537523,0.97469723
qb_7006,0.6001779,0.82536966,0.82536966,0.32152826,0.7045974
qb_7007,0.0006077836,0.0017790613,0.034957618,0.017509352,0.010162145
qb_7008,0.89683324,0.6234769,0.8050109,0.839245,0.86613524
qb_7015,0.64509624,0.803747,0.803747,0.9420832,0.9420832
qb_7017,0.849049,0.9579431,0.10863679,0.8962322,0.083547674
qb_7019,0.9412549,0.6130401,0.4035929,0.33692327,0.33692327
qb_7021,0.93079126,0.93079126,0.93079126,0.61640394,0.9887993
qb_7022,0.44431037,0.08784877,0.43780288,0.26974553,0.27573073
qb_7024,0.99440706,0.9887217,0.9918359,0.97105956,0.9710144
qb_7027,0.9734673,0.38093722,0.21117999,0.2921507,0.02626047
qb_7030,0.98724127,0.89350677,0.9957551,0.9563038,0.8700943
qb_7031,0.99722666,0.9922489,0.9926167,0.99266255,0.995981
qb_7032,0.7376704,0.5160316,0.7293153,0.007867731,0.81710094
qb_7033,0.016113795,0.023155276,0.01185612,0.0044801105,0.22960661
qb_7035,0.44230688,0.12770699,0.0028085634,0.12859406,0.1805286
qb_7037,0.85678035,0.96246487,0.9288066,0.91869634,0.9110716
qb_7040,0.9752678,0.96793234,0.9896338,0.85236907,0.94203573
qb_7041,0.24218756,0.8558104,0.90281755,0.67656446,0.32496825
qb_7043,0.9724345,0.9793386,0.98121005,0.9943446,0.9855855
qb_7045,0.9003021,0.9711664,0.81220645,0.65822834,0.3454328
qb_7047,0.8409204,0.9668947,0.6396428,0.01724319,0.9288623
qb_7057,0.98112696,0.09830727,0.07729104,0.6885459,0.9499575
qb_7058,0.787956,0.8467948,0.993476,0.9290894,0.9290894
qb_7061,0.9791048,0.9527757,0.87415344,0.88949984,0.9516168
qb_7063,0.80157775,0.97053695,0.8823026,0.898668,0.9371046
qb_7064,0.21464738,0.45429006,0.45429006,0.45429006,0.45429006
qb_7069,0.9702959,0.96003836,0.98079956,0.980678,0.8680433
qb_7070,0.8763226,0.9944871,0.7304572,0.9941135,0.98372364
qb_7072,0.9804813,0.9604109,0.97457165,0.9921456,0.9906212
qb_7075,0.9627995,0.9792939,0.94619936,0.995154,0.7421919
qb_7078,0.93264747,0.8798465,0.9050958,0.929927,0.94590616
qb_7080,0.54584974,0.564163,0.61540645,0.25017977,0.62016594
qb_7081,0.08711481,0.5987531,0.01532121,0.02630075,0.025878232
qb_7088,0.99049145,0.96891046,0.9791749,0.8898165,0.88469946
qb_7089,0.9249664,0.1224292,0.92410445,0.93947303,0.5804495
qb_7091,0.49331647,0.49331647,0.9290519,0.9417337,0.9077528
qb_7093,0.98428094,0.6374215,0.5557263,0.06431539,0.47488114
qb_7095,0.7856875,0.44459802,0.44459802,0.42958683,0.41941795
qb_7097,0.9805776,0.98900396,0.97332585,0.99420035,0.96326727
qb_7098,0.20995358,0.15712817,0.15189773,0.3648946,0.95759624
qb_7100,0.10737035,0.3337582,0.3830768,0.080109015,0.019984428
qb_7103,0.97013354,0.9552232,0.96401227,0.94887495,0.96168786
qb_7111,0.9405039,0.98163545,0.98217195,0.98471606,0.9169026
qb_7115,0.9139594,0.13270034,0.11240071,0.035128657,0.007909188
qb_7117,0.99187535,0.99119264,0.9939499,0.98703694,0.9847488
qb_7126,0.05873921,0.08752097,0.007871738,0.18642537,0.040833052
qb_7127,0.0011082698,0.00946581,0.006478168,0.0042094155,0.00079019007
qb_7129,0.0783528,0.023274388,0.07902092,0.00036527961,0.0054767234
qb_7131,0.572718,0.9674136,0.2771254,0.68579453,0.6497327
qb_7133,0.8397266,0.34477332,0.90310675,0.106036104,0.20128427
qb_7135,0.932694,0.020086115,0.87793386,0.18739797,0.60863453
qb_7137,0.996083,0.9820209,0.9802611,0.94091064,0.94091064
qb_7138,0.892679,0.80452543,0.5883967,0.33140585,0.773128
qb_7140,0.30435216,0.001214347,0.008220968,0.2542389,0.011498183
qb_7145,0.9898241,0.996585,0.9513857,0.40750447,0.40750447
qb_7147,0.9564004,0.91393846,0.3227933,0.96429116,0.05472219
qb_7149,0.98308265,0.9714617,0.98956674,0.9778637,0.9802214
qb_7151,0.9341447,0.99637586,0.9908392,0.9832877,0.93358
qb_7152,0.8791301,0.6992665,0.6992665,0.6992665,0.6992665
qb_7153,0.31336585,0.44534937,0.39333504,0.10201139,0.16601633
qb_7167,0.36252755,0.54676706,0.22560613,0.68680954,0.68680954
qb_7172,0.5984013,0.86964583,0.49455976,0.5098353,0.58388394
qb_7175,0.95364004,0.98313624,0.93227035,0.99422014,0.49236548
qb_7176,0.8598947,0.32251003,0.98259985,0.5278943,0.8162159
qb_7179,0.94429195,0.9550075,0.97418094,0.8827838,0.9566618
qb_7181,0.9147913,0.93069756,0.845178,0.67927635,0.9145031
qb_7183,0.96804786,0.9351564,0.9887449,0.97140414,0.95903057
qb_7184,0.124642566,0.99695885,0.96269095,0.8796989,0.6066457
qb_7189,0.7487587,0.01921418,0.47067928,0.9384259,0.8841016
qb_7191,0.68261665,0.68261665,0.507091,0.507091,0.8106096
qb_7192,0.9673011,0.960565,0.960565,0.960565,0.960565
qb_7195,0.9752383,0.9904641,0.9615462,0.85945,0.6401188
qb_7196,0.98448676,0.80973685,0.0132153705,0.048531726,0.005726846
qb_7198,0.99107903,0.9363475,0.9363475,0.9243243,0.994703
qb_7199,0.2371273,0.2371273,0.24088915,0.0197993,0.21714842
qb_7203,0.7181212,0.0006520701,0.28909516,0.07867893,0.17506038
qb_7204,0.8973596,0.89237916,0.89237916,0.92849946,0.8921291
qb_7208,0.95937914,0.99038625,0.948623,0.6353247,0.5680504
qb_7210,0.6577643,0.964269,0.83090407,0.842075,0.22411364
qb_7218,0.83028454,0.99695,0.56717914,0.9647298,0.73399943
qb_7219,0.79398495,0.40071523,0.13945875,0.13945875,0.028103055
qb_7223,0.81114775,0.905205,0.9046982,0.9618345,0.87124443
