query_id,ce_score_1,ce_score_2,ce_score_3,ce_score_4,ce_score_5
qz_6363,0.12122414,0.17618017,0.031820603,0.07829139,0.1152255
qz_6364,0.9921645,0.9966239,0.9890655,0.75691175,0.9525522
qz_6365,0.4475117,0.23721914,0.37598562,0.111919284,0.27664652
qz_6366,0.9817292,0.9888644,0.84945595,0.9147541,0.9147541
qz_6367,0.8422588,0.9573288,0.99129736,0.9923602,0.99805933
qz_6369,0.99364966,0.9511995,0.9932602,0.96026653,0.9773845
qz_6371,0.18003878,0.98232883,0.7711151,0.5771258,0.7197769
qz_6378,0.9888439,0.9933622,0.99424696,0.9755604,0.9874865
qz_6381,0.2678419,0.9989951,0.45727542,0.94468945,0.06444718
qz_6382,0.5072366,0.676463,0.2894899,0.066350944,0.18531752
qz_6383,0.30180877,0.90429115,0.9792336,0.24958141,0.26167843
qz_6384,0.48253164,0.034378234,0.26315656,0.8543231,0.87418103
qz_6385,0.97828865,0.14565901,0.25557348,0.0007534067,0.002071758
qz_6386,0.71089435,0.015348685,0.9152781,0.97825605,0.914377
qz_6388,0.94624865,0.996027,0.90938765,0.9006237,0.91548175
qz_6390,0.32688087,0.47990066,0.6889791,0.6924376,0.53883374
qz_6392,0.8694048,0.7966776,0.946398,0.5618699,0.996089
qz_6395,0.97200656,0.8265216,0.9902925,0.53189826,0.68571275
qz_6402,0.01788967,0.0017705492,0.41242915,0.43750542,0.07402674
qz_6438,0.99904996,0.9939464,0.9915245,0.99788696,0.8350856
qz_6440,0.9934,0.99824023,0.9937064,0.9937064,0.99450797
qz_6442,0.99490935,0.9910143,0.07315172,0.961856,0.9962984
qz_6444,0.8447787,0.9370654,0.9924402,0.983022,0.99007004
qz_6447,0.561394,0.61752784,0.008441135,0.43991712,0.30528218
qz_6449,0.10750758,0.0060548694,0.8276374,0.03898481,0.028353846
qz_6450,0.24999714,0.28120947,0.14555342,0.032919772,0.66798955
qz_6451,0.985293,0.99101955,0.9789274,0.7258299,0.99013126
qz_6452,0.080448925,0.6382065,0.5749486,0.67415375,0.60499364
qz_6453,0.76665205,0.94001794,0.83502954,0.9439015,0.2580384
qz_6454,0.45705935,0.7003881,0.9195746,0.6208735,0.92576617
qz_6458,0.76768386,0.8004073,0.97656655,0.9098379,0.8428895
qz_6460,0.8316024,0.91062784,0.48308775,0.7087015,0.88864046
qz_6462,0.6639252,0.00011634058,0.00070589076,0.0005268506,0.00017039395
qz_6463,0.9915605,0.9581258,0.92022103,0.7672294,0.7870486
qz_6464,0.5592942,0.9656471,0.18700683,0.5343405,0.93788713
qz_6465,0.9880855,0.7829452,0.46186158,0.8808974,0.9729294
qz_6466,0.22866923,0.4329759,0.005097704,0.0008189229,0.032915324
qz_6485,0.39165822,0.06207736,0.06811374,0.05048799,0.026927112
qz_6486,0.7611737,0.7874482,0.17630436,0.21572712,0.21572712
qz_6490,0.5694039,0.13044818,0.84761864,0.59351367,0.038816635
qz_6495,0.3817279,0.60216427,0.20717256,0.20717256,0.96711206
qz_6517,0.53764427,0.9646604,0.76783997,0.7043302,0.2538345
qz_6518,0.9624959,0.9796718,0.8094549,0.18925609,0.18925609
qz_6519,0.27307168,0.32958212,0.095562406,0.7141178,0.9368794
qz_6520,0.9948801,0.99660873,0.9948887,0.38619092,0.97053045
qz_6522,0.94838786,0.9098302,0.7385469,0.48506925,0.83439994
qz_6523,0.58040124,0.98244864,0.9329549,0.8750583,0.9756988
qz_6524,0.99666625,0.90748274,0.99086714,0.99672145,0.97713304
qz_6585,0.00035194974,0.0007578199,0.0003725535,0.0013098439,0.0005470982
qz_6586,0.9947364,0.92165893,0.8861257,0.9905743,0.00039497003
qz_6587,0.00440918,0.00417133,0.00020031979,0.00042006737,0.0006516215
qz_6591,0.8893683,0.0732101,0.00046384963,0.02026479,0.9120747
qz_6592,0.15036829,0.030022124,0.07094413,0.15205142,0.33058518
qz_6594,0.00023129929,0.00020087064,0.0006666019,0.0006572946,0.00015045903
qz_6595,0.8863706,0.8863706,0.005231849,0.7995671,0.006601885
qz_6597,0.008068663,0.0029479505,0.007899945,0.44155887,0.05893484
qz_6598,0.6070856,0.8355456,0.004899988,0.94746554,0.006438822
qz_6600,0.0016158513,0.0021649525,0.002479769,0.0014669492,0.027401358
qz_6601,0.978203,0.99943095,0.99765897,0.9962619,0.9892847
qz_6603,0.99946755,0.73994315,0.8798098,0.9815237,0.9440796
qz_6606,0.99667203,0.99557036,0.9940049,0.940958,0.9042974
qz_6610,0.2973617,0.05556146,0.96441466,0.0015541982,0.00045555513
qz_6612,0.15595235,0.18901995,0.9480889,8.917756e-05,0.00012672276
qz_6625,0.82974476,0.0060270512,0.94282824,0.02043636,0.2703792
qz_6627,0.9648295,0.7428795,0.7796583,0.9134914,0.9746961
qz_6628,0.28513175,0.27709654,0.17961669,0.5618243,0.41404775
qz_6629,0.71803415,0.3066975,0.029545585,0.3971724,0.3971724
qz_6630,0.99829906,0.7941278,0.9854644,0.92217225,0.9589677
qz_6631,0.10622175,0.0014010726,0.0014571713,0.0014571713,0.0012943217
qz_6632,0.7874529,0.46123996,0.29574862,0.4509309,0.7704217
qz_6633,0.99455255,0.93850696,0.71335804,0.92851394,0.60316867
qz_6644,0.0012584655,0.043911524,0.00085460127,0.007467553,0.015761102
qz_6646,0.9159636,0.8657629,0.038015123,0.1377789,0.0036830765
qz_6647,0.32057512,0.011573637,0.15588853,0.53548616,0.8917251
qz_6648,0.8379764,0.17369397,0.17369397,0.30908138,0.98095465
qz_6650,0.0002597138,0.00057186076,0.00012689955,0.0011023853,0.0007356247
qz_6651,0.9921113,0.9644161,0.9286966,0.18532349,0.0086498875
qz_6653,0.7418556,0.72872293,0.9364695,0.6592455,0.07426463
qz_6654,0.047159936,0.31684917,0.012268548,0.0061338176,0.04833031
qz_6657,0.7646227,0.56866056,0.057451792,0.106682286,0.0006996435
qz_6660,0.00010811779,0.0023395738,5.3210286e-05,9.147533e-05,0.0034487937
qz_6661,0.99140173,0.98019844,0.58384806,0.40797177,0.9424059
qz_6662,0.49967894,0.73904556,0.33560205,0.016929405,0.026576582
qz_6664,0.012188855,0.00086585514,0.0040224744,0.00048376352,0.000509903
qz_6665,0.9872405,0.9872405,0.86753637,0.9693169,0.9703343
qz_6666,0.89625376,0.61304945,0.40424424,0.85274595,0.8176807
qz_6667,0.36953095,0.008666558,0.0046321684,0.019066174,0.0012627539
qz_6668,0.8908719,0.9797609,0.15147899,0.8402578,0.061102152
qz_6669,0.8894953,0.9909162,0.79594934,0.91491014,0.9874559
qz_6682,0.99032986,0.9617578,0.14271772,0.9586506,0.951798
qz_6683,0.9469252,0.48856175,0.93104804,0.9001116,0.24256918
qz_6684,0.87981755,0.5803583,0.89426786,0.0766612,0.04244057
qz_6686,0.991433,0.803037,0.98290515,0.9220396,0.18935008
qz_6688,0.0104934815,0.0024678984,0.020965904,0.0029926596,0.001649187
qz_6690,0.04505893,0.0050963573,0.014122094,0.04690685,0.036875285
qz_6691,0.49757227,0.00086279184,0.003553988,0.0015012616,0.37160397
qz_6692,0.0034756153,0.028908687,0.0036831764,0.008828354,0.021148017
qz_6695,0.0031757713,0.47777814,0.011841069,0.0030664182,0.017943257
qz_6697,0.024911085,0.0014245767,0.0002239299,0.0012084566,0.021118449
qz_6698,0.5159412,0.5174781,0.63453805,0.16173564,0.04414693
qz_6699,0.0021857542,0.0045196014,0.00045733774,0.121644996,0.00069944747
qz_6701,0.010606811,0.0007312531,0.00018331519,0.0036211712,0.0030425019
qz_6712,0.06348086,0.50540555,0.16230091,0.27196953,0.91009253
qz_6714,0.40355387,0.070109986,0.13999973,0.4718564,0.045488104
qz_6715,0.623968,0.5795322,0.7932427,0.9450164,0.33581087
qz_6716,0.0027701382,0.006900389,0.0120436195,0.0017138484,0.00043100613
qz_6717,0.6979574,0.80788535,0.6008507,0.35919547,0.31576362
qz_6718,0.9882041,0.9754807,0.0015289759,0.120732054,0.8638185
qz_6719,0.0015517576,0.018349443,0.015754359,0.08218491,0.00024151565
qz_6720,0.0033400198,0.0005376068,0.0058796136,0.0009472841,0.007589697
qz_6724,0.9968458,0.9925046,0.52317125,0.9470935,0.98696136
qz_6725,0.9080655,0.025103917,0.59471786,0.020922491,0.010229349
qz_6726,0.41763988,0.36829808,0.897234,0.52014214,0.32944867
qz_6728,0.89086354,0.98651344,0.29356164,0.9916722,0.9912209
qz_6729,0.76911724,0.10584742,0.23358278,0.7069719,0.7543554
qz_6730,0.9840238,0.96017146,0.90067756,0.8310959,0.84207904
qz_6731,0.9818271,0.98236775,0.990378,0.98286843,0.8436132
qz_6732,0.0017249098,0.03433671,7.099855e-05,0.0023696676,5.834944e-05
qz_6734,0.007093016,0.00014222435,0.0068215798,0.003356417,0.0006783249
qz_6738,0.04604074,0.0018910951,0.014184555,0.0027423904,0.0041592666
qz_6739,0.5594375,0.7453992,0.4479377,0.08655893,0.36019367
qz_6772,0.3286934,0.13790537,0.056913942,0.07617733,0.08565844
qz_6773,0.48143062,0.77005965,0.8582264,0.4325269,0.8597061
qz_6775,0.918498,0.9575049,0.98949814,0.7489564,0.777793
qz_6776,0.01532706,0.0020133273,0.0020133273,8.350926e-05,0.7623352
qz_6777,0.9751525,0.99870646,0.8009899,0.8914686,0.5259917
qz_6789,0.9830672,0.9838208,0.9943005,0.99924916,0.9987644
qz_6790,0.9262555,0.8611687,0.9917835,0.98974496,0.99100316
qz_6791,0.01185011,0.003453287,0.16711658,0.0059289886,0.008833395
qz_6792,0.23520866,0.43904793,0.2364317,0.3647279,0.029048081
qz_6794,0.99537426,0.98290527,0.9966863,0.9925062,0.8953042
qz_6795,0.00041772454,9.325658e-05,0.00033495517,0.0001232517,0.0001471597
qz_6796,0.74468315,0.64832354,0.4309435,0.7675243,0.37887043
qz_6797,0.8207655,0.97874135,0.8231323,0.6264467,0.48752886
qz_6798,0.9659896,0.04607123,0.04607123,0.02336687,0.8357083
qz_6799,0.9985241,0.3039602,0.024916064,0.18305229,0.99559635
qz_6800,0.045564868,0.3156598,0.3156598,0.3870549,0.0995614
qz_6801,0.99562645,0.9950448,0.9958405,0.97136265,0.9948677
qz_6802,0.8948484,0.21632399,0.10884348,0.7861877,0.40418527
qz_6803,0.050589196,0.5537467,0.06267783,0.03420085,0.38073066
qz_6804,0.95860714,0.98636323,0.98290944,0.9946584,0.6515354
qz_6805,0.91879684,0.8322115,0.92326087,0.3755335,0.605001
qz_6807,0.32606807,0.32606807,0.19647284,0.42271784,0.175371
qz_6818,0.9815167,0.98442507,0.7230671,0.1813454,0.48106128
qz_6820,0.9710505,0.78621227,0.99812,0.9888575,0.99684036
qz_6823,0.9646389,0.8585364,0.9802492,0.9798767,0.9382282
qz_6824,0.20003895,0.0890921,0.4230618,0.009774858,0.26744288
qz_6826,0.9914287,0.98870987,0.9837467,0.7709699,0.9920289
qz_6829,0.98435056,0.7032855,0.07106946,0.64662397,0.0035670619
qz_6830,0.8730006,0.6275318,0.90815,0.6670627,0.9370466
qz_6831,0.99666023,0.9868585,0.96747977,0.96336937,0.93246096
qz_6835,0.9952043,0.48414505,0.88506967,0.96607965,0.50767845
qz_6836,0.2991081,0.55833244,0.38422796,0.638277,0.5442478
qz_6837,0.9964258,0.99296737,0.1777963,0.98639464,0.95753074
qz_6839,0.30062246,0.7180615,0.8066355,0.51580614,0.9438421
qz_6840,0.94345504,0.37214056,0.85281247,0.14461459,0.14461459
qz_6841,0.9969779,0.0005890426,0.00018208512,0.031390127,0.20868962
qz_6843,0.76534384,0.14762278,0.2794227,0.5665848,0.9647858
qz_6844,0.9067051,0.20222515,0.14606428,0.3036709,0.7490664
qz_6847,0.84382045,0.67475957,0.7128069,0.75732833,0.9788593
qz_6848,0.99806553,0.9937582,0.99684745,0.9933454,0.99701524
qz_6849,0.9847357,0.99356586,0.20472507,0.2600157,0.9822709
qz_6850,0.91760206,0.21480158,0.09119336,0.001971481,0.41930524
qz_6852,0.24004261,0.0778019,0.3966649,0.4387559,0.57862955
qz_6853,0.9013165,0.9953939,0.05076873,0.93581903,0.55008787
qz_6854,0.7969469,0.8544184,0.73917127,0.3394381,0.027921539
qz_6855,0.9972734,0.53580993,0.9167484,0.106032826,0.99527305
qz_6857,0.9883422,0.8945017,0.884335,0.55940807,0.9672172
qz_6897,0.12844878,0.003548405,0.0093453955,0.0011608193,0.0011844002
qz_6899,0.009473991,0.3998762,0.48692238,0.094639294,0.0023151317
qz_6900,0.015957106,0.017008357,0.032125473,0.6467389,0.6638168
qz_6901,0.9347758,0.90420866,0.64903885,0.7695047,0.9203738
qz_6903,0.010790948,0.08482298,0.005104591,0.2900335,0.1444509
qz_6904,0.27565485,0.0003141245,0.00045479366,0.002398986,0.87305707
qz_6905,0.9944201,0.9926246,0.0027032013,0.0027618718,0.9639153
qz_6906,0.010396519,0.7276596,0.030727156,0.50382805,0.7048061
qz_6918,0.9599172,0.99300236,0.97714406,0.9657788,0.9886247
qz_6920,0.97679865,0.99810237,0.9669173,0.7712962,0.9822733
qz_6921,0.9023975,0.7879597,0.9132409,0.12491705,0.5922645
qz_6924,0.39903057,0.9655756,0.7856786,0.8836111,0.9708576
qz_6926,0.08521959,0.013468738,0.007619299,0.0080084475,0.004110093
qb_0,0.0009576748,0.0014095702,0.000509348,0.0008817381,0.92407686
qb_1,0.11409354,0.010897701,0.12848654,0.027600061,0.17486797
qb_2,0.9311293,0.005043538,0.008777229,0.023627415,0.6639277
qb_3,0.97266734,0.9680176,0.88992053,0.80634403,0.91951215
qb_4,0.8668864,0.9973997,0.79928684,0.9901404,0.956436
qb_5,0.9800056,0.8596359,0.9516132,0.914017,0.9523873
qb_6,0.95364255,0.9758773,0.9707402,0.99394715,0.87010914
qb_7,0.96650255,0.7802452,0.94975686,0.41913968,0.5641921
qb_8,0.10142153,0.8364355,0.051444642,0.01843573,0.59176385
qb_10,0.2817903,0.3510725,0.5215732,0.84912556,0.17217007
qb_11,0.99057907,0.99057907,0.9907177,0.99606556,0.99255425
qb_12,0.9850541,0.46163222,0.46163222,0.114448674,0.8103894
qb_14,0.7294902,0.75407076,0.9512439,0.66246474,0.90236133
qb_15,0.9901597,0.9901597,0.010786455,0.009995637,0.96559995
qb_16,0.9498202,0.82983845,0.4366714,0.49435714,0.81648004
qb_17,0.99581534,0.8504477,0.984405,0.9967271,0.7731103
qb_18,0.9997489,0.99896705,0.96810716,0.99939024,0.9990326
qb_19,0.99656147,0.9953236,0.9899811,0.9946333,0.98318374
qb_20,0.91800356,0.2141573,0.1655648,0.0018046132,0.9494992
qb_21,0.9437989,0.99842393,0.98757905,0.9228783,0.9732453
qb_22,0.9983931,0.9967349,0.99437535,0.94548804,0.9014637
qb_23,0.9925876,0.9928439,0.9919389,0.9919389,0.9919389
qb_25,0.3311131,0.93829817,0.4918568,0.919177,0.06885305
qb_26,0.8199583,0.99504375,0.9865606,0.906171,0.9780824
qb_27,0.63693136,0.9845389,0.023742553,0.033929206,0.01623961
qb_29,0.67286897,0.91364175,0.36025834,0.9987148,0.63946587
qb_30,0.44939676,0.97895426,0.97667533,0.7801784,0.83391625
qb_31,0.9870918,0.9478777,0.9522284,0.6915979,0.99177575
qb_32,0.89924634,0.88949543,0.79310614,0.9541871,0.24899259
qb_33,0.91435516,0.9331663,0.70196533,0.89221907,0.6032621
qb_35,0.009737087,0.058875978,0.75122887,0.0063649006,0.82298034
qb_36,0.99849284,0.9984591,0.99605274,0.9991968,0.9989951
qb_37,0.99562246,0.39272782,0.06096606,0.054219414,0.31252408
qb_39,0.9988827,0.9904695,0.97933906,0.9974226,0.9996201
qb_40,0.9993808,0.9985077,0.9894215,0.99907815,0.9855481
qb_42,0.8171442,0.8171442,0.8116989,0.8116989,0.754073
qb_43,0.32245204,0.98107237,0.9789788,0.9257537,0.923578
qb_44,0.99825925,0.99916816,0.996878,0.9978537,0.9991351
qb_45,0.98103714,0.985698,0.99541014,0.9957015,0.91827154
qb_47,0.99777323,0.9915826,0.9792597,0.99562645,0.88627213
qb_48,0.0037091416,0.0026397125,0.0017685182,0.033791833,0.0046996903
qb_49,0.9716958,0.911936,0.7583404,0.92021155,0.91486466
qb_50,0.5444209,0.5444209,0.8101449,0.0007523646,0.0014626294
qb_52,0.9773687,0.3317569,0.00928253,0.039631307,0.10176645
qb_53,0.97836226,0.97836226,0.9380779,0.82140136,0.49015084
qb_54,0.90610456,0.7172937,0.34906834,0.5233264,0.48012182
qb_55,0.8962824,0.83489394,0.5481977,0.00053727994,0.0011531574
qb_56,0.44424185,0.9550478,0.10504147,0.44476265,0.0013381757
qb_57,0.7191205,0.983316,0.877017,0.5749149,0.93997896
qb_58,0.01677358,0.039930068,0.0007685064,0.00046952086,0.002841068
qb_59,0.9952159,0.9924257,0.9291482,0.9870702,0.97763944
qb_61,0.1460014,0.21245515,0.044389196,0.07907452,0.04541031
qb_62,0.8501298,0.12413767,0.47595495,0.25514913,0.045259427
qb_63,0.04672585,0.0053139664,0.08380127,0.08380127,0.14147078
qb_64,0.009274561,0.12693514,0.0042151734,0.012764211,0.009139908
qb_67,0.81572855,0.9309969,0.7560098,0.059483368,0.9189538
qb_68,0.9965252,0.9965252,0.9994123,0.8870374,0.9933211
qb_69,0.43487024,0.86744314,0.22836524,0.9332607,0.97643864
qb_70,0.9990188,0.9983138,0.99867487,0.99818254,0.9959721
qb_71,0.06668606,0.008404453,0.037021406,0.004948892,0.4363275
qb_74,0.30356595,0.3789156,0.31940925,0.31940925,0.058201138
qb_75,0.31635216,0.13519526,0.7473166,0.36039835,0.31722498
qb_77,0.25033787,0.8095387,0.8880913,0.7686301,0.96906036
qb_78,0.50069034,0.8216579,0.49524242,0.5868051,0.6584838
qb_79,0.0033768273,0.00028416063,0.00015484396,0.0010629963,0.0007388716
qb_80,0.9982262,0.9968265,0.9968003,0.98962283,0.83056325
qb_81,0.00046208224,0.00076558185,0.00043124656,0.67765754,0.63879853
qb_82,0.9908839,0.99440706,0.9074795,0.99355656,0.98878235
qb_83,0.02287389,0.008070885,0.00014118433,0.011547852,0.011547852
qb_86,0.9910494,0.99388534,0.9849428,0.9939545,0.99835986
qb_87,0.98832625,0.96551627,0.8060238,0.99285537,0.68845344
qb_88,0.00020761133,0.07175356,0.0001592614,6.5194195e-05,0.048085347
qb_89,0.99950695,0.9984756,0.9944041,0.98678964,0.9844971
qb_90,0.09435745,0.9844653,0.012639057,0.9424539,0.014362152
qb_91,0.767907,0.005920752,0.0393619,0.0020349873,0.0010018034
qb_93,0.5940805,0.93108195,0.19922982,0.4609836,0.980101
qb_96,0.99302566,0.9957177,0.9942273,0.99384564,0.6579611
qb_99,0.6762702,0.329738,0.7899009,0.7917073,0.26434806
qb_100,0.004584286,0.04382326,0.01078359,0.8358752,0.00060993043
qb_101,0.099510334,0.94146496,0.5661212,0.8029806,0.42872795
qb_102,0.080974884,0.14731564,0.0015360716,0.0021621329,0.5087004
qb_103,0.98230916,0.96068794,0.48267353,0.36340624,0.39599386
qb_105,0.025006969,0.0016843923,0.005479425,0.0385036,0.0061234194
qb_106,0.99157166,0.9082028,0.98566794,0.9882166,0.9935096
qb_108,0.99405646,0.83438057,0.9893077,0.9726333,0.7257808
qb_109,0.9933947,0.95693547,0.9766921,0.98874354,0.9819198
qb_110,0.99902534,0.9948214,0.9948214,0.99314946,0.99707603
qb_111,0.8919968,0.81392705,0.9122393,0.8435869,0.83251685
qb_112,0.97679466,0.97679466,0.99766517,0.9982395,0.99610436
qb_114,0.9249799,0.092034295,0.7059747,0.88903886,0.08242916
qb_117,0.9973538,0.965185,0.96619505,0.84037805,0.23687045
qb_120,0.9930514,0.94534194,0.94534194,0.8340856,0.80785054
qb_121,0.727163,0.9600372,0.07703374,0.89341533,0.73725086
qb_124,0.9977921,0.9008817,0.9877438,0.99391043,0.9971348
qb_127,0.9978154,0.94722396,0.98457295,0.3291266,0.10804283
qb_128,0.76511776,0.13645357,0.083906695,0.88259935,0.6698005
qb_129,0.94782984,0.9914238,0.9733761,0.93960214,0.91422784
qb_130,0.9978376,0.8782563,0.99538654,0.79077816,0.92756444
qb_131,0.98837346,0.9917217,0.9909853,0.97508866,0.95747894
qb_133,0.9906088,0.99112976,0.99741083,0.9837548,0.977532
qb_134,0.38004524,0.42713472,0.36494005,0.51827705,0.39260966
qb_135,0.8658513,0.9456856,0.9456856,0.9456856,0.9456856
qb_137,0.953382,0.9877785,0.5249202,0.9589032,0.34478527
qb_138,0.9968533,0.8835306,0.24675477,0.9970981,0.29537836
qb_139,0.9967943,0.9987563,0.99726725,0.998806,0.99710196
qb_140,0.7156757,0.78023523,0.79165477,0.41948324,0.03991275
qb_141,0.34682298,0.9850103,0.33563933,0.10482104,0.58118606
qb_143,0.9937651,0.9576015,0.9677346,0.97213644,0.9892146
qb_144,0.8156098,0.33198947,0.33198947,0.9112439,0.31531954
qb_146,0.9984366,0.99809676,0.9842982,0.99469453,0.9915662
qb_147,0.98699653,0.96832365,0.9872623,0.15392524,0.003076013
qb_148,0.05152237,0.51054317,0.29883263,0.27302077,0.6438118
qb_149,0.9216996,0.17113616,0.20866776,0.96426976,0.047660433
qb_150,0.0010892043,0.0012424482,0.0038386,0.0031870387,0.013779863
qb_152,0.2613548,0.7307311,0.79359853,0.2118651,0.6035953
qb_154,0.9940598,0.99138343,0.9478904,0.9940084,0.9956104
qb_155,0.99886143,0.80519664,0.97309756,0.9970409,0.9095608
qb_156,0.24564175,0.78266746,0.3385919,0.03422988,0.29020962
qb_157,0.7865342,0.01023415,0.0073676873,0.8632418,0.9182872
qb_159,0.996845,0.9939448,0.9961482,0.296159,0.9699537
qb_160,0.77998114,0.99681795,0.99681795,0.9631847,0.9854857
qb_164,0.45831114,0.29974753,0.41421968,0.062167544,0.17360756
qb_165,0.011907137,0.9913447,0.9913447,0.007352338,0.0029928887
qb_166,0.56273496,0.07832525,0.020798799,0.009441327,0.21152304
qb_167,0.8127926,0.9620793,0.5313781,0.56359345,0.9255435
qb_169,0.9977876,0.98883116,0.97091055,0.9963834,0.9964474
qb_170,0.9959403,0.9523182,0.9523182,0.8811251,0.6381932
qb_171,0.99549246,0.06580925,0.43973246,0.89984816,0.47792214
qb_172,0.62834126,0.56603074,0.3393881,0.3393881,0.3003825
qb_173,0.96570575,0.9263085,0.9404606,0.9907012,0.9563085
qb_174,0.21555755,0.91567075,0.7520976,0.7520976,0.60027766
qb_175,0.98803747,0.29622382,0.39506358,0.8775146,0.16200678
qb_176,0.8409586,0.20121783,0.8005765,0.37633842,0.9490277
qb_177,0.99111253,0.9978575,0.99096936,0.8991597,0.99847776
qb_179,0.08390523,0.01181228,0.22784625,0.018096458,0.14758572
qb_180,0.9796831,0.9435185,0.8873828,0.9702388,0.9764899
qb_181,0.9757564,0.98181564,0.9960452,0.9906757,0.9906757
qb_184,0.0036048547,0.23101483,0.015410097,0.0035288115,0.010647552
qb_185,0.0007194822,0.0015567065,0.0062838993,0.00043120587,0.00016868218
qb_186,0.8583006,0.06255951,0.06255951,0.07479386,0.9178584
qb_187,0.1656519,0.122891426,0.5240518,0.42881948,0.8479308
qb_194,0.99640226,0.99498874,0.997493,0.9990458,0.9746727
qb_195,0.8798495,0.94966465,0.8040842,0.8066902,0.2727994
qb_196,0.53568053,0.93109727,0.6858277,0.9726734,0.527398
qb_198,0.00020254093,0.0022944794,0.00090633985,0.00049467466,0.002261057
qb_199,0.34813935,0.037500788,0.2834189,0.8182301,0.096240856
qb_200,0.9633388,0.8094702,0.97032833,0.9112394,0.0048181275
qb_202,0.9687848,0.99881506,0.7902634,0.975865,0.080884516
qb_204,0.3886276,0.019854482,0.01909807,0.29199556,0.14284353
qb_205,0.18072759,0.98316056,0.07582273,0.00012375468,0.9066014
qb_206,0.901517,0.6782868,0.9536973,0.9617308,0.012550675
qb_208,0.9991122,0.99832183,0.9992834,0.9972541,0.9977197
qb_209,0.9587903,0.98128766,0.9665358,0.6438304,0.7938051
qb_210,0.9940202,0.9869336,0.998618,0.21166635,0.10523607
qb_212,0.9508621,0.53667986,0.90370286,0.7340645,0.5914974
qb_213,0.97416955,0.78106225,0.9850578,0.9234027,0.99006116
qb_214,0.9868427,0.88829374,0.88829374,0.8740903,0.9370149
qb_215,0.9996482,0.998014,0.9996388,0.9920598,0.9712119
qb_216,0.83608997,0.62497455,0.09137799,0.42811716,0.06961895
qb_217,0.9955317,0.9851917,0.99343055,0.10711156,0.16130145
qb_220,0.15928724,0.39214584,0.628876,0.06207148,0.5860646
qb_222,0.9707782,0.96569544,0.63682854,0.6352136,0.9426036
qb_223,0.8502556,0.97276264,0.97613996,0.8821756,0.9688777
qb_225,0.9677259,0.9298415,0.9744712,0.57371503,0.7758612
qb_227,0.9938693,0.98650265,0.9492628,0.981873,0.83281046
qb_229,0.33886242,0.7136546,0.8139534,0.97880405,0.8439667
qb_230,0.027660651,0.97712314,0.99435365,0.99635506,0.37886557
qb_231,0.9855753,0.9932348,0.9842653,0.99663025,0.98394245
qb_232,0.98387504,0.9846602,0.9945629,0.9653297,0.9778556
qb_233,0.993598,0.7635768,0.59065187,0.22531734,0.007239728
qb_234,0.98597544,0.98004556,0.91854554,0.9930608,0.6752741
qb_235,0.7793078,0.82719624,0.82719624,0.82719624,0.82719624
qb_236,0.9164384,0.9983146,0.9735141,0.9972146,0.9767851
qb_237,0.016712014,0.59188974,0.0013678884,0.033839803,0.4134828
qb_238,0.90793955,0.99695635,0.99695635,0.99615246,0.99615246
qb_239,0.6089258,0.9099052,0.791885,0.791885,0.791885
qb_240,0.98996514,0.95707583,0.8615662,0.0038008995,0.009758164
qb_242,0.9585093,0.77105004,0.77105004,0.77105004,0.77105004
qb_243,0.26002926,0.0074951635,0.017311286,0.025588488,0.0031759795
qb_244,0.9961133,0.9625673,0.9968231,0.9962782,0.99812895
qb_245,0.9972844,0.99679226,0.9973373,0.9871085,0.9618683
qb_246,0.006032196,0.007009917,0.015720641,0.0019364246,0.0076550697
qb_247,0.06419623,0.004716101,0.014112285,0.09162362,0.11712535
qb_251,0.07498767,0.6855484,0.9374283,0.010593614,0.016226627
qb_252,0.8384687,0.7658204,0.9709112,0.79615945,0.84023696
qb_253,0.95910096,0.002031537,0.0010742488,0.77609545,0.0022791233
qb_256,0.11474906,0.64451927,0.046446454,0.9616378,0.95412296
qb_257,0.94417864,0.9529581,0.7942129,0.9480588,0.9071635
qb_258,0.010383164,0.0040642214,0.0028873547,0.0009891688,0.00072215643
qb_259,0.97246695,0.66521347,0.01008343,0.9797442,0.40355146
qb_261,0.9598679,0.96856594,0.9929639,0.014846915,0.8542428
qb_262,0.94734496,0.95961225,0.5574164,0.51234293,0.013038653
qb_263,0.32236034,0.97283685,0.03927944,0.994165,0.022345927
qb_264,0.98584425,0.98584425,0.98584425,0.83323663,0.9969612
qb_266,0.03352592,0.6745911,0.05194588,0.035083156,0.7335703
qb_267,0.87547165,0.9503802,0.98442566,0.9980393,0.9437662
qb_268,0.8991977,0.85539496,0.10614692,0.7775709,0.92004514
qb_269,0.97159046,0.9900385,0.992443,0.73319805,0.96883285
qb_270,0.90806794,0.91389537,0.8659649,0.8097748,0.953628
qb_271,0.9626859,0.38606468,0.9764336,0.008026138,0.44807526
qb_272,0.98318046,0.99842227,0.9993243,0.99139905,0.99763405
qb_273,0.9579746,0.9556486,0.9896863,0.9879866,0.13096392
qb_276,0.8894294,0.97620606,0.9945544,0.82444465,0.95573235
qb_277,0.32829776,0.020559676,0.020897314,0.1358497,0.0089726355
qb_281,0.7520956,0.47711438,0.12688601,0.44505638,0.25817847
qb_282,0.6880297,0.9948748,0.9990245,0.5085395,0.9167374
qb_283,0.65101874,0.58856297,0.27926794,0.53022605,0.06773003
qb_284,0.8669841,0.96667194,0.93935686,0.4412103,0.96141493
